9.000000000000000E-02 1.831212595898656E-03
1.109309309309309E-01 6.110233900298142E-03
1.318618618618619E-01 1.165156403296770E-02
1.527927927927928E-01 1.356467560045792E-02
1.737237237237237E-01 1.448642211726869E-02
1.946546546546546E-01 1.503976561973803E-02
2.155855855855856E-01 1.597695894552651E-02
2.365165165165165E-01 1.695483333397671E-02
2.574474474474474E-01 1.973626849550488E-02
2.783783783783784E-01 2.655280879473846E-02
2.993093093093093E-01 3.287494203481373E-02
3.202402402402402E-01 3.844210371078434E-02
3.411711711711711E-01 4.231909948718729E-02
3.621021021021020E-01 4.596517903113164E-02
3.830330330330330E-01 4.940630995685978E-02
4.039639639639639E-01 5.269031644689116E-02
4.248948948948948E-01 5.587364870619346E-02
4.458258258258258E-01 5.890387461060110E-02
4.667567567567568E-01 6.179504846792964E-02
4.876876876876877E-01 6.455937404986044E-02
5.086186186186186E-01 6.650053259856718E-02
5.295495495495495E-01 6.710477742571912E-02
5.504804804804805E-01 6.768559579605152E-02
5.714114114114114E-01 6.824473659494566E-02
5.923423423423423E-01 6.878375989194110E-02
6.132732732732732E-01 6.930406317948924E-02
6.342042042042041E-01 7.357277293588864E-02
6.551351351351351E-01 9.788282228113437E-02
6.760660660660660E-01 1.214282731466865E-01
6.969969969969969E-01 1.442557587797168E-01
7.179279279279279E-01 1.664077720986532E-01
7.388588588588588E-01 1.879231417690784E-01
7.597897897897897E-01 2.088374417603479E-01
7.807207207207206E-01 2.291833452336088E-01
8.016516516516515E-01 2.435516579594556E-01
8.225825825825825E-01 2.475724766556772E-01
8.435135135135134E-01 2.514922586242144E-01
8.644444444444443E-01 2.553159574262097E-01
8.853753753753754E-01 2.590481710324287E-01
9.063063063063063E-01 2.626931750640568E-01
9.272372372372372E-01 2.662549522378217E-01
9.481681681681681E-01 2.697372185239506E-01
9.690990990990990E-01 2.731434464477255E-01
9.900300300300300E-01 2.764768859009470E-01
1.010960960960961E+00 2.783870223169019E-01
1.031891891891892E+00 2.790393787695471E-01
1.052822822822823E+00 2.796786347678547E-01
1.073753753753754E+00 2.803053061301877E-01
1.094684684684685E+00 2.809198787973519E-01
1.115615615615616E+00 2.815228110964049E-01
1.136546546546547E+00 2.821145357940362E-01
1.157477477477477E+00 2.826954619625611E-01
1.178408408408408E+00 2.832659766786821E-01
1.199339339339339E+00 2.838264465726876E-01
1.220270270270270E+00 2.843772192436145E-01
1.241201201201201E+00 2.849186245540568E-01
1.262132132132132E+00 2.855088684898379E-01
1.283063063063063E+00 2.864067656721177E-01
1.303993993993994E+00 2.872901331007626E-01
1.324924924924925E+00 2.881594335376518E-01
1.345855855855856E+00 2.890151079828269E-01
1.366786786786787E+00 2.898575770179559E-01
1.387717717717718E+00 2.906872420476978E-01
1.408648648648649E+00 2.915044864481395E-01
1.429579579579580E+00 2.923096766305299E-01
1.450510510510510E+00 2.931031630276993E-01
1.471441441441441E+00 2.938852810098108E-01
1.492372372372372E+00 2.946563517354325E-01
1.513303303303303E+00 2.954166829433378E-01
1.534234234234234E+00 2.961665696899177E-01
1.555165165165165E+00 2.969062950366278E-01
1.576096096096096E+00 2.976361306914796E-01
1.597027027027027E+00 2.998505013265319E-01
1.617957957957958E+00 3.031122866303287E-01
1.638888888888889E+00 3.063321454338478E-01
1.659819819819820E+00 3.095111419068000E-01
1.680750750750751E+00 3.126503002103089E-01
1.701681681681682E+00 3.157506064776677E-01
1.722612612612613E+00 3.188130106740127E-01
1.743543543543544E+00 3.218384283436891E-01
1.764474474474474E+00 3.248277422533510E-01
1.785405405405405E+00 3.277818039381730E-01
1.806336336336336E+00 3.307014351579508E-01
1.827267267267267E+00 3.335874292693177E-01
1.848198198198198E+00 3.364405525198122E-01
1.869129129129129E+00 3.392615452690768E-01
1.890060060060060E+00 3.420511231420558E-01
1.910990990990991E+00 3.448099781186881E-01
1.931921921921922E+00 3.475387795642447E-01
