-1.515679418647857E-01 2.410528036739046E-01 2.271581958607364E-04 -9.417317380646392E-02 2.585721180218851E-01 8.780539363806568E-04 -1.002700297575547E+02 1.076938247162431E+02 -1.841001151314557E+01 -5.432498450007363E+01 4.574252198747072E+01 5.814239466104836E+01 -1.043716334100353E-02 5.936641641936750E-02 
-1.883240831002945E-01 2.160400542446438E-01 -7.997744040976306E-04 -5.613179934989786E-02 2.669126180332356E-01 1.655601385759555E-03 -1.004001627086210E+02 1.076588927241504E+02 -1.839047593747989E+01 -5.424983388368296E+01 4.570297089951872E+01 5.816764261874238E+01 -1.920630332454932E-02 5.965145192612860E-02 
-9.191524434982777E-02 1.964076849210553E-01 1.093374288360030E-03 -5.103506399713024E-02 2.493305419706804E-01 9.963315196534384E-04 -1.002518994096356E+02 1.080612420657064E+02 -1.843585642939805E+01 -5.429426723575424E+01 4.569839442258142E+01 5.809629312643329E+01 -3.163329573847881E-02 2.839908233767144E-02 
-1.581074428408369E-01 2.018594038754402E-01 1.385561836281932E-03 -9.619457402328040E-02 2.656757979674779E-01 1.256486645070771E-03 -1.002459306786813E+02 1.080002390764710E+02 -1.840270213235582E+01 -5.439788120350887E+01 4.573140762552940E+01 5.816591345705577E+01 -2.591924205939762E-02 9.110918264656576E-02 
-1.806062340794145E-01 2.116515630430270E-01 -1.988745398176183E-04 -9.843834117898642E-02 2.604119170958472E-01 -6.108810155227239E-05 -1.004092220963093E+02 1.076792219266494E+02 -1.836049015775837E+01 -5.432686670329262E+01 4.564410864509644E+01 5.809227372558084E+01 -2.176266845258439E-02 4.029735151684231E-02 
-8.611520516957501E-02 1.112670180736035E-01 4.823280153688585E-04 -1.589769784735693E-01 2.632996307652510E-01 4.831428209461028E-04 -1.003409129416190E+02 1.079787593377362E+02 -1.842903571302792E+01 -5.431940427938804E+01 4.569103532042504E+01 5.818371247318439E+01 -3.307463253090642E-04 5.474242193804769E-02 
-8.855967415504076E-02 1.987144727636824E-01 1.374731479400238E-03 -9.535565170285593E-02 2.922135289135776E-01 3.375587968723534E-04 -1.003704013381001E+02 1.078038269377619E+02 -1.844895863972701E+01 -5.432806887181145E+01 4.568614285795960E+01 5.819383800104782E+01 -1.057778620453783E-02 -4.182448711885696E-03 
-1.687108924453403E-01 1.605740880979984E-01 6.592474628977865E-05 -1.355637693272131E-01 3.383519245309551E-01 1.111784209906771E-03 -1.002419424371192E+02 1.079280609852245E+02 -1.831344025441363E+01 -5.432910651233523E+01 4.571387849778066E+01 5.813420922992103E+01 2.100279267696431E-03 6.054363789845071E-03 
-1.066701642509078E-01 1.658352364552223E-01 -4.079890715112858E-04 -7.431304141536980E-02 3.009522527467656E-01 7.476290766496470E-04 -1.004315978915289E+02 1.077712492095147E+02 -1.850318437890876E+01 -5.439726004658775E+01 4.562762705497720E+01 5.816070250342900E+01 -1.185846042254238E-02 6.648010070636072E-02 
-1.256098886935652E-01 1.436120867471582E-01 1.943028142550922E-03 -9.126219275900214E-02 2.739637419363803E-01 2.573065068183959E-03 -1.004199851740575E+02 1.079095949190505E+02 -1.844971037301042E+01 -5.427998893505517E+01 4.577849834842990E+01 5.801924044114261E+01 -2.344304176888359E-02 1.214636608488779E-02 
-1.927107384169404E-01 1.998189609098414E-01 -1.468544332955367E-03 -1.112617345067410E-01 2.628527587618130E-01 -2.655260945029479E-04 -1.004436349425170E+02 1.078296204854420E+02 -1.840107420916883E+01 -5.432228453346197E+01 4.572126680634966E+01 5.816138905900451E+01 -4.929624999545103E-03 2.343974183719685E-02 
-1.586794029671502E-01 2.681178813979057E-01 1.525809598001357E-04 -6.793250679028578E-02 2.959495839425494E-01 5.938083323224411E-04 -1.004517686026893E+02 1.077467191041190E+02 -1.846302128923429E+01 -5.424981510454163E+01 4.566412394026885E+01 5.813386205164509E+01 -1.203626011241715E-02 1.321515510452917E-02 
-2.442546982951671E-01 1.757682120769059E-01 -4.453778836238699E-04 -1.405929426257905E-01 2.532783038545659E-01 7.192840355077093E-04 -1.003731568083356E+02 1.077400859649403E+02 -1.839808730556228E+01 -5.436757470198553E+01 4.563879831476363E+01 5.821181526231855E+01 1.030651965416925E-02 3.101871218494274E-02 
-1.104395453418362E-01 2.046757923848334E-01 1.734982575164659E-03 -1.672550561367813E-01 3.471485080761120E-01 1.298554933317623E-03 -1.003384449860576E+02 1.079096824254910E+02 -1.843438889064615E+01 -5.435177407957708E+01 4.572223085243692E+01 5.811908654594314E+01 -7.432767387574397E-03 1.815369698256477E-02 
-1.513855798938880E-01 1.884799478158084E-01 8.477521117740102E-04 -7.957537161494978E-02 1.880556117195169E-01 8.492499658117780E-04 -1.002928449046874E+02 1.078961784620339E+02 -1.838057608322134E+01 -5.435769324738119E+01 4.569936982056051E+01 5.817100378677588E+01 -1.660519578061361E-02 4.261205741354644E-02 
-1.627735847154924E-02 1.889540580222959E-01 5.223706023483282E-04 -9.781514507300343E-02 3.224735256197577E-01 -9.533379430954798E-04 -1.003832588329834E+02 1.077208002638564E+02 -1.840236690980730E+01 -5.432063607876432E+01 4.565807195519270E+01 5.814942227840405E+01 -4.281888312784647E-02 1.164902700711975E-02 
-1.622370180564156E-01 2.252820130006707E-01 -1.326803944410067E-03 -8.322356644184434E-02 3.457000472565133E-01 2.836565613120114E-04 -1.004452436000453E+02 1.077167254326943E+02 -1.846795986894509E+01 -5.435939890805293E+01 4.569975754334079E+01 5.807224897360558E+01 -2.595193057841461E-02 5.366899150978772E-02 
-1.083312503112397E-01 2.338418307605334E-01 1.337401594485445E-04 -4.284199883639062E-02 2.236663451682999E-01 1.594495208852982E-03 -1.004065846817895E+02 1.077696065082778E+02 -1.845533086596771E+01 -5.433889460980445E+01 4.567916210209372E+01 5.811962691532355E+01 -1.365321399655736E-02 2.552740201203002E-02 
-1.566420343521951E-01 2.130668513858424E-01 -1.821940590806777E-05 -9.413017586634873E-02 3.010783333127915E-01 3.591989079006750E-04 -1.003060633840934E+02 1.079477416450199E+02 -1.838246250910219E+01 -5.433701055724401E+01 4.565200582482579E+01 5.814383755364871E+01 -1.471115790401181E-02 2.026680782727834E-02 
-1.523430857096945E-01 2.195068951175565E-01 -3.156899529131962E-04 -6.560405563068267E-02 3.768928431495601E-01 1.288114344563007E-03 -1.003097626214944E+02 1.077343122436604E+02 -1.850830018781197E+01 -5.449261777443068E+01 4.572047783127270E+01 5.811477959653319E+01 -5.967069219154011E-02 2.607693646098980E-02 
-1.728961013440598E-01 9.923230981844751E-02 1.280290672968464E-03 -5.497931942458274E-02 3.205335228815127E-01 2.088838220657671E-03 -1.003366379819408E+02 1.079792819953323E+02 -1.841890394769019E+01 -5.433938907120552E+01 4.573137210160721E+01 5.805773252349004E+01 -4.493714752017588E-02 7.437167312723261E-02 
-3.355484765169067E-02 1.449591303569198E-01 1.443967997320270E-03 -9.765872514106701E-02 3.181209694009581E-01 9.327475718781794E-05 -1.002148655778372E+02 1.079468653472382E+02 -1.832484591972539E+01 -5.448013148443878E+01 4.567723931364698E+01 5.821100630485623E+01 -4.238302212050806E-02 -6.438202382667582E-03 
-6.135385930873374E-02 1.401954921218080E-01 5.749498179534667E-04 -8.737399337070183E-02 2.798368108935883E-01 1.144704635426080E-03 -1.004012899285704E+02 1.078678582505844E+02 -1.844311138997778E+01 -5.432253732581059E+01 4.569749662315353E+01 5.820737134436917E+01 -5.785880966945112E-02 3.885809587776749E-02 
-1.560995728706415E-01 1.202965072764217E-01 -4.168588042234062E-04 -1.079647660243309E-01 2.352758898553453E-01 1.653638937420920E-03 -1.002724307163551E+02 1.077937193499143E+02 -1.842271507084899E+01 -5.434537430315033E+01 4.571541848461690E+01 5.819829797122847E+01 -6.594769879181873E-04 5.699436428075325E-02 
-7.057290168237895E-02 1.751881190730812E-01 -5.131779976003462E-05 -5.711928154128146E-03 2.188563791874940E-01 1.898869584175774E-03 -1.004018143682133E+02 1.077970649467590E+02 -1.847812794954604E+01 -5.431021688490750E+01 4.565959063039416E+01 5.816528119497642E+01 -2.942011458502005E-02 1.430704653371948E-02 
-1.175304388351402E-01 1.684771289552895E-01 -4.324251936445794E-04 -3.862257066139252E-02 2.843113290299830E-01 1.930989821288952E-03 -1.004115213875076E+02 1.078345733632799E+02 -1.847923910702142E+01 -5.430362784713687E+01 4.569192925338795E+01 5.812684417924089E+01 -1.420242727454060E-02 6.972289008142913E-03 
-1.086733758723275E-01 2.136420147511912E-01 2.420265256714227E-04 -1.166916167245950E-01 2.901364002184643E-01 9.824538934886105E-04 -1.003905045073131E+02 1.077644629665304E+02 -1.837044066202340E+01 -5.441861764634488E+01 4.576028107334247E+01 5.816474845470640E+01 -1.959866556999265E-02 1.286197811519264E-02 
-1.493932220631794E-01 8.372240586964252E-02 -3.495710628279652E-04 -1.058009508806014E-01 2.768065097051183E-01 6.131986872363293E-04 -1.003533840883156E+02 1.079880188304234E+02 -1.839003410321821E+01 -5.432899934312063E+01 4.563134899612613E+01 5.815810859930551E+01 -2.433980658498936E-02 8.575557947443890E-02 
-1.888227984939977E-01 2.514169142607970E-01 2.637698397852397E-04 -1.948091134475920E-01 2.682168537126424E-01 5.665226010680017E-04 -1.003545608307470E+02 1.077330674816936E+02 -1.832212198347732E+01 -5.427436424828901E+01 4.567530434695121E+01 5.811280819115168E+01 9.386158030969281E-03 3.059754082986996E-02 
-8.295480025175933E-02 1.924785984110823E-01 9.820451547021887E-04 -7.334276153753208E-02 2.811290155466495E-01 5.572032970222973E-04 -1.003096543222470E+02 1.079041643588096E+02 -1.836612923585524E+01 -5.436669755223684E+01 4.564316545790356E+01 5.809762760883070E+01 -5.222860195334066E-02 2.290885149528269E-02 
-9.174868965336799E-02 1.991932199267431E-01 2.219535100580531E-04 -3.969825710251579E-02 2.250387400886941E-01 9.041663131097628E-04 -1.003857442366973E+02 1.078444592978497E+02 -1.842355557448622E+01 -5.439056125544891E+01 4.569964174070707E+01 5.821078997252312E+01 -1.073025702684055E-03 6.824454062588038E-02 
-1.604197985106248E-01 2.105480191909373E-01 2.132866816449838E-03 -4.384701927345729E-02 3.155602554838240E-01 1.546715410619983E-03 -1.002769396691059E+02 1.078266740070237E+02 -1.835289715770991E+01 -5.434523379779325E+01 4.571826044111484E+01 5.809995303265205E+01 -3.216247090810628E-02 1.235624082074421E-02 
-9.543330764955710E-02 1.583573328607684E-01 -2.712168605458417E-04 -1.498365368543151E-01 2.491819748812805E-01 -9.002097456674973E-04 -1.004754454824118E+02 1.077827610910452E+02 -1.835102004417688E+01 -5.444930122125230E+01 4.564756298669852E+01 5.814916742341565E+01 -2.081588442048523E-02 3.376159722078710E-02 
-1.469667792896265E-01 2.537574066300589E-01 1.607711830010659E-03 -1.521135332489104E-02 2.707897843290273E-01 5.499221576116327E-04 -1.004008034175020E+02 1.078762832424918E+02 -1.844788287688016E+01 -5.441674161525639E+01 4.569013773619213E+01 5.812028563621305E+01 -2.913458703158846E-03 1.873495153034374E-02 
-1.493558155854331E-01 2.209143610416765E-01 1.472019900265510E-03 -1.618351513149977E-01 2.804492122355670E-01 2.528465383857171E-03 -1.002979654346582E+02 1.079537839862655E+02 -1.851635963814403E+01 -5.438815394876451E+01 4.574254583563014E+01 5.808430771756984E+01 -1.394574922634193E-02 1.403573371292599E-02 
-7.488343545474574E-02 1.065360171669819E-01 1.317439776932064E-04 -1.239161723253816E-01 3.206178000804236E-01 -5.048259063399725E-04 -1.003930891539262E+02 1.079103746234957E+02 -1.833310226400704E+01 -5.425418094316166E+01 4.566101732047157E+01 5.816066544528221E+01 -4.174419652049814E-02 3.821020698023588E-02 
-4.757028039058364E-02 1.584414867265492E-01 1.945370693645504E-03 -2.674833663887978E-02 1.968744504206889E-01 1.290308970348431E-03 -1.003977270137596E+02 1.079068032148372E+02 -1.842108175739333E+01 -5.432563984535660E+01 4.568081729790880E+01 5.815115434972834E+01 5.604304570870971E-04 5.516798296909728E-02 
-1.857750702347666E-01 1.238777135333411E-01 -3.968925043137124E-04 -7.159269970149575E-02 2.695672037513371E-01 1.734129167025765E-03 -1.003058441445716E+02 1.078275612655391E+02 -1.844953784790745E+01 -5.432955814881798E+01 4.572427038694828E+01 5.815762213925853E+01 -1.870821328558263E-02 6.246967937814107E-03 
-1.515357154849840E-01 2.244857125816778E-01 5.947116241761790E-04 -1.067579380550186E-01 3.019843516909916E-01 3.050998573467432E-03 -1.003742078512582E+02 1.078948309745306E+02 -1.847079744633057E+01 -5.429503525016407E+01 4.572804248437778E+01 5.810906242699883E+01 -2.510410084353157E-02 3.185294705823845E-02 
-7.369132727185113E-02 2.489174791380441E-01 8.963865954921015E-04 -1.781831995401505E-02 3.267993786146863E-01 -2.032172725036151E-04 -1.003444430466592E+02 1.078252471885143E+02 -1.841143043663703E+01 -5.439745120756251E+01 4.564579781923297E+01 5.814120718401375E+01 -1.982157541124662E-02 5.196600818541665E-02 
-5.317015800619106E-02 1.359060648205040E-01 1.958447247463664E-03 -5.624341267113465E-02 3.370242096511603E-01 2.488423225589207E-03 -1.003026711193068E+02 1.080515237285604E+02 -1.850353554527754E+01 -5.428167158099152E+01 4.572447559565519E+01 5.806921735042692E+01 -2.003644746025362E-02 2.044763360911223E-02 
-6.574456048916937E-02 1.487549757757994E-01 1.104356344797287E-03 -1.148204818879972E-01 2.727345890659396E-01 8.434049682795567E-04 -1.003374827775903E+02 1.079662607158285E+02 -1.838137539832936E+01 -5.427537834489688E+01 4.567875127767439E+01 5.814551500522145E+01 -1.767895022738897E-02 3.533691785325425E-03 
-1.543957299626658E-01 1.722570165706761E-01 -1.688281747086074E-04 -1.147153584732854E-01 2.690156985115806E-01 1.080959029576374E-05 -1.003804947791959E+02 1.078800580084975E+02 -1.832540447406685E+01 -5.432827158238455E+01 4.574903478178545E+01 5.817053084696141E+01 -3.218431792941134E-02 3.876084452012581E-02 
-1.758249105517600E-01 1.676048718227660E-01 -1.356301843563789E-04 -7.719992014007887E-02 2.180884795271208E-01 1.177423009084195E-03 -1.002640595002924E+02 1.079224920201900E+02 -1.833901328424257E+01 -5.436040578381631E+01 4.562585356411793E+01 5.817509635760853E+01 -8.061544979745698E-03 3.423410902075220E-02 
-1.326825024095345E-01 1.676128223155994E-01 -2.295062485383132E-05 -1.153073569308009E-01 2.055743487148368E-01 -7.096534641522120E-05 -1.003579020009099E+02 1.079258195899267E+02 -1.837939965526554E+01 -5.437705125052471E+01 4.567280473297286E+01 5.817057690454326E+01 2.080983066891139E-02 7.748329599715806E-02 
-9.579298949199934E-02 2.200786743851910E-01 2.190115613933691E-03 -1.341413971928589E-01 2.302935762373165E-01 2.597154270333273E-03 -1.003445344528565E+02 1.081155576013447E+02 -1.848663804579277E+01 -5.435560987024748E+01 4.578897351981628E+01 5.809320561240553E+01 -3.911997934649969E-02 8.456847259145220E-02 
-1.722171714973745E-01 1.723639414363996E-01 1.438470229226504E-04 -1.424516072842853E-01 2.803962104999048E-01 6.429749992126511E-04 -1.002598759435771E+02 1.077619729839804E+02 -1.837541078171016E+01 -5.442254237738396E+01 4.569199739330421E+01 5.811680459138766E+01 -2.818061865625637E-02 1.135841585746630E-02 
-1.609167496981403E-01 1.835021751933166E-01 1.485020127303165E-03 -1.216888341368256E-01 2.590303647590919E-01 1.436895290213707E-03 -1.003339751052990E+02 1.078280970321826E+02 -1.842775476946378E+01 -5.430238341904637E+01 4.571268381687074E+01 5.813425158576678E+01 -1.716830695377426E-03 3.149880102050008E-02 
-1.110860428871253E-01 2.439652447851431E-01 1.766687280542671E-03 -1.412541804121978E-01 2.832396176594100E-01 1.316517240372588E-03 -1.003626153127534E+02 1.077456216935249E+02 -1.841385726139513E+01 -5.441758322868316E+01 4.581570893127149E+01 5.809545429204366E+01 -3.916721401901682E-02 3.174880135659738E-02 
-1.756947321632497E-01 2.003755286599441E-01 4.396430923302618E-04 -1.184952913108400E-01 3.115663502284263E-01 8.132842473159237E-04 -1.002990324480156E+02 1.079442204109852E+02 -1.836179044077483E+01 -5.428944414868435E+01 4.566606506929868E+01 5.812182881144695E+01 -1.460984432689360E-02 7.944344768598267E-03 
-1.826447624128557E-01 1.646748416032105E-01 1.221024085288173E-03 -1.379055057505537E-01 3.302206713067073E-01 1.370919399762061E-03 -1.002664733895139E+02 1.079773736510367E+02 -1.832830892362108E+01 -5.438248055909098E+01 4.573725351627728E+01 5.815814458708766E+01 5.936763505048927E-03 4.979125135378298E-02 
-1.913871891667033E-01 2.641796072930855E-01 -6.841085435908988E-04 -1.361061539877184E-01 3.046720385277924E-01 -2.117863532795912E-04 -1.004730318320184E+02 1.076527806662597E+02 -1.826159819543592E+01 -5.434462517399874E+01 4.572673249740090E+01 5.813416139931618E+01 -1.401734928234094E-02 1.486876667911596E-02 
-2.285245217573262E-01 1.548556553639413E-01 -5.943345295134722E-04 -8.189610832531108E-02 2.354718678329700E-01 1.435929951596769E-03 -1.004905498357479E+02 1.078579959382620E+02 -1.847921075879456E+01 -5.436483910871589E+01 4.567322637507807E+01 5.818138241736369E+01 -3.647168143222875E-02 2.915135266477346E-03 
-1.361295779790637E-01 1.716496599327541E-01 3.289912286007872E-04 -7.100546339818689E-02 2.137930023119004E-01 6.266056459126741E-04 -1.004203644703249E+02 1.078176001629050E+02 -1.843974614678765E+01 -5.427918535557244E+01 4.563940724555903E+01 5.820999996217076E+01 -5.298737030240802E-02 4.331246122213783E-02 
-1.245274016415667E-01 1.440872426975116E-01 1.195450529905238E-03 -9.277330536212643E-02 3.347160178609647E-01 1.231022654218710E-03 -1.003302547923092E+02 1.078885468573580E+02 -1.842665660736658E+01 -5.423014777595184E+01 4.570477249145844E+01 5.808702994404649E+01 -9.774238595215722E-03 2.533707443742894E-02 
-1.247720935541106E-01 2.982524680329167E-01 -1.077301917879990E-04 5.869649827336353E-03 2.752182314857576E-01 8.786316881707752E-04 -1.004638986493042E+02 1.079317578552092E+02 -1.849511704865669E+01 -5.438419358483408E+01 4.568217470368078E+01 5.808727543488383E+01 -1.576077830198295E-02 7.856305797823378E-03 
-9.172830701313280E-02 1.451751110580455E-01 1.570409640543902E-03 -5.656517175095215E-02 1.998567810581831E-01 1.390688255691128E-03 -1.003613086210341E+02 1.079638080919147E+02 -1.844696630281939E+01 -5.437180172077566E+01 4.568870443962033E+01 5.812098528571208E+01 -4.040915623788006E-03 6.398995664381164E-02 
-1.849290822101983E-01 1.161604966145376E-01 -4.211733841343040E-04 -1.473535245301628E-01 2.441294685699468E-01 1.136425014277936E-03 -1.002894598022985E+02 1.079335156185091E+02 -1.844973740213733E+01 -5.431409244151327E+01 4.568785798749906E+01 5.818868151415347E+01 -1.388655993012789E-02 5.999891284113182E-02 
-1.632305174516875E-01 1.504241914695315E-01 7.797814304250929E-05 -5.525334055366547E-02 2.309873628437275E-01 2.053608912565385E-04 -1.003859642882666E+02 1.078240415954908E+02 -1.840981753129456E+01 -5.426739212963930E+01 4.571363498168990E+01 5.813756816563401E+01 -3.013700693620339E-02 2.018728852011578E-02 
-7.818031047819077E-02 2.037137106004576E-01 -1.494090643804407E-04 -1.167304053419719E-01 2.784462815836857E-01 -4.321873695272715E-04 -1.003955217276164E+02 1.078061544453729E+02 -1.838362598810527E+01 -5.440507123908814E+01 4.566781687516210E+01 5.818916961734384E+01 -4.415922986053748E-03 2.868316538169939E-02 
-1.309194815346477E-01 1.514903633829748E-01 7.099577878542534E-04 -4.244072665279992E-02 2.228327042464832E-01 7.643093308724868E-04 -1.003139555185144E+02 1.079111380552800E+02 -1.839501981507182E+01 -5.439926132404007E+01 4.570183984308937E+01 5.813937525421361E+01 -5.184223378754774E-02 4.635126487128270E-02 
-1.469466398157123E-01 1.501241962112700E-01 8.441970298709737E-05 -2.316851639916982E-02 2.023113069916559E-01 2.083276335260808E-03 -1.004093024338420E+02 1.078630876839682E+02 -1.841219618113174E+01 -5.434193918571849E+01 4.570115221733802E+01 5.812219850756374E+01 -4.304998456317096E-02 8.511102122909127E-02 
-2.295381281466196E-01 2.484366401360359E-01 -2.277350694586529E-03 -1.245273695572017E-01 2.713783292356344E-01 8.597076931488074E-04 -1.003716647802096E+02 1.078316134057183E+02 -1.833206271253989E+01 -5.438736094174534E+01 4.566931365538469E+01 5.811464106130946E+01 -7.761254102913520E-03 3.983896101107844E-02 
-1.688191468157725E-01 2.436777449920801E-01 -9.461926614576811E-04 -9.793864521786687E-02 2.431116915968481E-01 1.327090724550188E-03 -1.004857245487898E+02 1.078825561339695E+02 -1.833591442652547E+01 -5.427438255610334E+01 4.573863079722889E+01 5.822350848356106E+01 -2.893029536273884E-02 3.638471879604538E-02 
-9.110710834618566E-02 8.655894983159783E-02 2.084534370821982E-03 -4.463142749238326E-02 3.388267093218482E-01 1.936989452422403E-03 -1.002682487130070E+02 1.079844261546426E+02 -1.841421095110012E+01 -5.452840378863051E+01 4.573078847235713E+01 5.811541234717721E+01 -2.481925786909067E-02 2.536202130971984E-02 
-1.109121524814157E-01 2.220099862215858E-01 5.205094475871023E-04 -5.330919435776318E-02 2.449902963020058E-01 1.249634475934304E-03 -1.003924984328963E+02 1.076909862647491E+02 -1.829577117373127E+01 -5.436162537932046E+01 4.566512591689786E+01 5.816397785270728E+01 -9.264863213447452E-03 6.338405078997747E-02 
