1.031899480653102E+00 -3.827949432104313E-01 -1.908228019911618E-04 9.968407610725288E-01 9.983256278275636E-01 8.849058569781969E-01 -5.284660474899029E-01 1.606104438395341E-04 9.976639463653456E-01 9.996321540764156E-01 9.468400176477720E-01 -5.084634956926140E-01 4.399211366486792E-04 9.976927597500367E-01 1.000182267827948E+00 8.685183980504116E-01 -6.373497393931712E-01 5.841587231992047E-04 9.976936458954350E-01 1.000385810916107E+00 -4.127851360191704E+02 8.911380509297314E+02 -5.547980902605619E+02 7.907119212615855E+02 3.915891022921007E+02 1.486816512361986E+02 -8.011794209146537E+00 2.584654837960364E+02 1.574050631003475E+02 -6.147065965593158E+02 8.931574140886158E+02 -4.679765868745064E+02 2.203478312581713E-01 -1.610431768396843E+00 2.475629398222679E-02 -4.169797608244859E-02 -2.789158857882308E+01 
1.082404061406375E+00 -6.997228181775602E-01 6.455062768546696E-04 9.961425823767884E-01 9.982413848205325E-01 9.298876817730536E-01 -6.062888885650712E-01 7.338105710812859E-04 9.973180786095266E-01 9.993298761456192E-01 9.961993727323176E-01 -7.493280155670905E-01 7.272410944657434E-04 9.974460342811671E-01 9.999620485997041E-01 8.991955243357193E-01 -7.646908325299981E-01 1.282346105888134E-03 9.975590781944377E-01 1.000473643926399E+00 -4.120635301386542E+02 8.920073584291321E+02 -5.549938196166222E+02 7.912528416705380E+02 3.912885424167685E+02 1.488192950693474E+02 -7.878420100086512E+00 2.587444904173337E+02 1.570124739736061E+02 -6.146595763025424E+02 8.931120717920001E+02 -4.680975592175629E+02 2.336954597655908E-01 -1.590549995326234E+00 9.230472876456244E-03 -4.121747105677710E-02 -3.702182958876285E+01 
1.006418775667887E+00 -7.526541500842503E-01 5.646394970270347E-04 9.965167174197487E-01 9.978969118477162E-01 9.836739886187840E-01 -6.919835789216118E-01 4.918577288682365E-04 9.974633521025733E-01 9.988145961176507E-01 9.408142074537000E-01 -7.543730475168768E-01 8.291038370680871E-04 9.979511070485165E-01 9.995181883619211E-01 7.913109867711778E-01 -6.829860832877173E-01 8.092105431501617E-04 9.976540800898709E-01 9.998076804746725E-01 -4.122738353461799E+02 8.921923265520946E+02 -5.548927845676182E+02 7.916396906235171E+02 3.915166266057885E+02 1.488052763251779E+02 -7.872622535422268E+00 2.587821429601095E+02 1.571576692067023E+02 -6.150237767842718E+02 8.929926728857813E+02 -4.681798012522459E+02 3.295641884663870E-01 -1.430754675936958E+00 -1.345237115821442E-02 -7.060466220874441E-02 -3.449924000743965E+01 
1.118028061252424E+00 -4.434284571683765E-01 8.357362361637861E-04 9.962679444791316E-01 9.989217766167237E-01 1.115007541792953E+00 -5.207229018832256E-01 6.584778408570851E-04 9.971042836424460E-01 9.996282381400862E-01 1.054433938805555E+00 -5.675641336881194E-01 1.242133923392987E-03 9.970652530503447E-01 1.000341516788950E+00 1.021954067290900E+00 -5.523271195914393E-01 1.120361703366020E-03 9.977702777611038E-01 1.000516595652137E+00 -4.125660010933706E+02 8.914612468816968E+02 -5.545681460330983E+02 7.909134558935567E+02 3.916350183697166E+02 1.485901264056600E+02 -7.921785433709957E+00 2.585174274738076E+02 1.569510389276308E+02 -6.147307956560533E+02 8.929513106323325E+02 -4.683065932742098E+02 1.487691940944432E-01 -1.791213484801658E+00 -1.394064901203863E-02 -2.745444267444672E-02 -3.448607532848813E+01 
9.017014737702496E-01 -5.091435853884492E-01 9.433087371343938E-05 9.970976872813715E-01 9.977037113256780E-01 7.786292538360589E-01 -6.592961125689571E-01 6.732688726730375E-04 9.972780723135644E-01 9.989767385869031E-01 8.608814168582120E-01 -7.167402423264437E-01 4.807624874404124E-04 9.982398244896142E-01 9.994121556820343E-01 7.599749012113415E-01 -6.761151394161162E-01 7.308277420614533E-04 9.982741674788914E-01 1.000029440863009E+00 -4.126229846155535E+02 8.921988395729185E+02 -5.542853825495389E+02 7.916204741925554E+02 3.913565677985266E+02 1.490385115550874E+02 -7.902251271378002E+00 2.587708183133986E+02 1.571962635592357E+02 -6.148437723121983E+02 8.926376202526876E+02 -4.682984528431397E+02 2.165780778484238E-01 -1.684435184274649E+00 1.790733985784140E-02 -1.637547650623410E-02 -4.212895580679664E+01 
8.334486523322896E-01 -7.288861229086305E-01 5.729686730077544E-04 9.965537936412173E-01 9.982657780838033E-01 7.684681586299494E-01 -8.779603596204988E-01 6.280397112734398E-04 9.975389574706507E-01 9.992635388212089E-01 8.401297243065928E-01 -9.879342842635254E-01 8.822479510209238E-04 9.980342920170271E-01 9.998860149069482E-01 6.646542522072982E-01 -9.356972135253377E-01 9.716540735327721E-04 9.975737764635667E-01 1.000259606818396E+00 -4.120967224770096E+02 8.922882881220069E+02 -5.543386965463678E+02 7.914343096595621E+02 3.916642432663505E+02 1.490155727231458E+02 -7.685788183047947E+00 2.588865806728573E+02 1.573852306781223E+02 -6.144633402107693E+02 8.930820900225840E+02 -4.680764873694634E+02 2.017246291754838E-01 -1.558295519702746E+00 2.407067498179612E-02 -1.920752179264037E-02 -3.422022736493715E+01 
1.196885909780868E+00 -5.724465156398784E-01 7.245541397580261E-04 9.961817389362001E-01 9.988512423973603E-01 1.042797367218792E+00 -5.622359500206744E-01 4.396294479146238E-04 9.973551178457501E-01 9.996649020220881E-01 1.126805708406847E+00 -6.888926473891833E-01 9.403915399887476E-04 9.973185118485838E-01 1.000516990267959E+00 1.038545448020190E+00 -7.151774755226329E-01 1.230579532480987E-03 9.974203081408717E-01 1.000821009731519E+00 -4.127270913231771E+02 8.913439962934341E+02 -5.549446600543113E+02 7.910307457005410E+02 3.917915974234272E+02 1.484088152671873E+02 -8.112088539264775E+00 2.584698280106829E+02 1.569662142234951E+02 -6.144003483120630E+02 8.931149454388956E+02 -4.679884032907032E+02 8.442648683178977E-02 -1.792367467299712E+00 1.080879012851754E-02 -5.605059941972018E-03 -3.281661908860058E+01 
1.081726080395620E+00 -2.244671131696521E-01 -3.136540220869825E-05 9.972385548616510E-01 9.972522500724105E-01 8.791937053238575E-01 -5.253861905243118E-01 5.915087527451698E-04 9.974551220233114E-01 9.987793626807716E-01 9.160305459860599E-01 -5.102042921566801E-01 5.736928396238780E-04 9.981600733128769E-01 9.994961349289260E-01 9.261020866648266E-01 -5.891781143965964E-01 7.479516116511649E-04 9.982448561453944E-01 9.996413453415515E-01 -4.120153087329746E+02 8.920894527035209E+02 -5.545133938926450E+02 7.913032509294129E+02 3.913789543734480E+02 1.487744704101655E+02 -7.936254734072300E+00 2.585908085912258E+02 1.570457758345096E+02 -6.152055862464124E+02 8.929986251238990E+02 -4.684793284148705E+02 9.913874497954453E-02 -1.945770369479123E+00 2.026238611944148E-02 -1.923442787873043E-02 -3.883083259871452E+01 
1.382422099186028E+00 -2.269671966671579E-01 1.024095039727488E-03 9.962424675251131E-01 9.978895987664523E-01 1.205454580156402E+00 -2.520328027292384E-01 1.202557751493531E-03 9.974026834532090E-01 9.994156082596307E-01 1.345912011959753E+00 -1.968650310059143E-01 1.739938702797636E-03 9.969623968875003E-01 1.000073372244356E+00 1.252800643552336E+00 -3.406308496409625E-01 1.754372270690589E-03 9.969949979911418E-01 1.000438155698792E+00 -4.122782446361621E+02 8.916672593254402E+02 -5.545972001808761E+02 7.913030579767221E+02 3.915576322798501E+02 1.482350403434001E+02 -8.054178814489783E+00 2.582711764773621E+02 1.563265133537076E+02 -6.152192995173511E+02 8.927160436387608E+02 -4.692365402185474E+02 1.596445725167229E-01 -1.708744319351992E+00 -6.058609974342374E-02 -6.594882387550800E-02 -3.784316705752894E+01 
1.192911226476709E+00 -3.539993218199657E-01 -4.177108752867768E-05 9.971967140915000E-01 9.979828663884108E-01 9.194532447517733E-01 -4.140461531795309E-01 4.891629249577716E-04 9.979963925821292E-01 9.994614134046627E-01 9.827511748966526E-01 -4.910769020966675E-01 1.007692677990513E-03 9.973736556566353E-01 1.000187102686990E+00 1.023964214618079E+00 -4.841024742852240E-01 8.438217759302062E-04 9.984748616535899E-01 1.000221848057693E+00 -4.127335825908032E+02 8.915768421950550E+02 -5.549001580684163E+02 7.908704384511315E+02 3.911714345503743E+02 1.485114547214182E+02 -8.007417790468308E+00 2.584318554106084E+02 1.568563378233270E+02 -6.148239214919969E+02 8.928742988398728E+02 -4.683298375569041E+02 1.718452490865283E-01 -1.683142077707841E+00 -3.452442378871083E-02 -4.345373336155659E-02 -3.718231745040972E+01 
6.606490435900150E-01 -7.905323174955792E-01 4.044736714375094E-04 9.968306888203833E-01 9.982356053235922E-01 7.148894030230426E-01 -1.078211133701260E+00 7.186452606951703E-04 9.970194551226563E-01 9.994502165796442E-01 6.487960363183725E-01 -1.329713943424527E+00 1.419793413387876E-03 9.973120802984533E-01 1.000360961588335E+00 7.607010232404425E-01 -1.209146434474748E+00 9.756252316352665E-04 9.978218098496640E-01 1.000602200168620E+00 -4.121499384088529E+02 8.919814813415188E+02 -5.540394419694748E+02 7.918050678723696E+02 3.915989976676208E+02 1.491759286286553E+02 -7.729666184430972E+00 2.591005631374171E+02 1.571611455534222E+02 -6.141122093699561E+02 8.934424105636732E+02 -4.677997909826836E+02 2.272007097239230E-01 -1.550548077618370E+00 4.511182539916852E-02 2.491427140280233E-02 -4.322584127645376E+01 
1.021842515055652E+00 -6.744761523095691E-01 5.091873843877732E-04 9.965351143046088E-01 9.977679009494982E-01 9.298166137940869E-01 -7.740749551461898E-01 7.005100139583963E-04 9.975526854567908E-01 9.994956659841125E-01 8.150349250351792E-01 -8.002122213539005E-01 4.972335500659141E-04 9.982679515708434E-01 9.998196136447061E-01 7.002586426910116E-01 -8.671279950941035E-01 5.351502705735988E-04 9.982514194401706E-01 1.000338593016160E+00 -4.125445061213079E+02 8.917514208967515E+02 -5.544086267310551E+02 7.911934722241124E+02 3.913179408550096E+02 1.492245803373479E+02 -7.957272568910725E+00 2.587227135027788E+02 1.572126883438385E+02 -6.146385335673525E+02 8.928776213058410E+02 -4.680609926823767E+02 3.139270254472742E-01 -1.366350632072693E+00 3.244215491054107E-02 -3.420448415750962E-02 -4.430597531140050E+01 
1.265574855253247E+00 -1.213156496264642E-01 8.253605730054988E-05 9.967463620247251E-01 9.983851862556055E-01 1.209673661823136E+00 -3.491909462815731E-01 4.843273257847947E-04 9.972209019978604E-01 9.997335210147938E-01 1.148652167135288E+00 -3.677238611605522E-01 4.674674250947729E-04 9.975774230966912E-01 1.000499694058008E+00 1.126304539641005E+00 -4.070000620155160E-01 7.351564071362567E-04 9.976027894471332E-01 1.000549915463706E+00 -4.130856882727641E+02 8.910763340085526E+02 -5.554192209101525E+02 7.903704159190678E+02 3.914401033849438E+02 1.486928789114128E+02 -8.207581745564347E+00 2.582639355522981E+02 1.571359391119409E+02 -6.146951281863437E+02 8.932218080405337E+02 -4.680204791484839E+02 2.832218373842390E-01 -1.542222191770584E+00 -5.269297807709647E-02 -1.051479481360221E-01 -3.313459881620711E+01 
9.678804357854502E-01 -6.071109606557866E-01 4.944068560584335E-04 9.963253006382624E-01 9.988178967527939E-01 1.123010562136109E+00 -6.130401674185945E-01 7.650636817312618E-04 9.968972856507472E-01 1.000179378849626E+00 1.053914556053471E+00 -6.335454207895348E-01 1.159280110706496E-03 9.969851694414061E-01 1.000683930767770E+00 9.367097262902951E-01 -5.538857549696967E-01 7.848764733023373E-04 9.971680060471330E-01 1.000722465690528E+00 -4.129553649218873E+02 8.911811543535730E+02 -5.548075265352309E+02 7.906120176953116E+02 3.912818003846252E+02 1.487678731586608E+02 -7.931017653646072E+00 2.584286194098286E+02 1.570224770677661E+02 -6.143734288024724E+02 8.934604020382079E+02 -4.679570159746202E+02 2.038994840193816E-01 -1.688172013358898E+00 -6.890433221291625E-03 -4.374212547779609E-02 -3.940342477157014E+01 
1.288434648978796E+00 -3.601559311638758E-01 6.285868074475183E-04 9.963048337046991E-01 9.974432466013379E-01 1.119268560773267E+00 -3.317718750250819E-01 9.249180567484135E-04 9.975479573405571E-01 9.989078276286646E-01 1.252064330858097E+00 -4.028814021922865E-01 1.515152636352387E-03 9.970779082670808E-01 9.996953619087914E-01 1.148992583145602E+00 -2.502268166137347E-01 1.126484829474294E-03 9.970775812578048E-01 1.000126069076912E+00 -4.122605108723927E+02 8.919257579685357E+02 -5.548133668095774E+02 7.915012772523633E+02 3.912663859893288E+02 1.482189596121011E+02 -8.106891165488921E+00 2.584629688521355E+02 1.567299901362066E+02 -6.152634095111486E+02 8.928226127438561E+02 -4.689528369121101E+02 2.328912907785851E-01 -1.513058406713451E+00 -2.934043344579406E-02 -9.382532595469570E-02 -4.192898202932888E+01 
4.013606863073322E-01 -1.155811394874917E+00 -1.321772142701088E-04 9.976247814103730E-01 9.976580597657201E-01 3.912841792279609E-01 -1.198836307439545E+00 4.223354106350409E-04 9.976214931889853E-01 9.992099926585595E-01 5.032576245193203E-01 -1.207913825123834E+00 3.121745123165439E-04 9.980068905462502E-01 9.994181913155981E-01 4.493501532578002E-01 -1.241719865896165E+00 5.081266129063999E-04 9.984491610852760E-01 1.000023671992563E+00 -4.121810276630021E+02 8.926916818727207E+02 -5.544048793665780E+02 7.917681974502402E+02 3.915808400995314E+02 1.495931077999955E+02 -7.570409678276483E+00 2.592367248720916E+02 1.576287114102634E+02 -6.144410997715585E+02 8.933355869068640E+02 -4.676155855876206E+02 1.656249490041125E-01 -1.734613406330370E+00 7.766569268215652E-02 6.566456984204659E-02 -3.804436459911177E+01 
1.232475727533378E+00 -2.948718049254920E-01 4.270465456614363E-04 9.961883230453620E-01 9.985907526557938E-01 1.099132328342422E+00 -3.166290176338423E-01 8.890966049505608E-04 9.969539817498191E-01 9.999992370067268E-01 1.165288023766908E+00 -3.693001856136392E-01 6.065458451513181E-04 9.976837073851399E-01 1.000258746822826E+00 1.274508473905222E+00 -3.981661693140641E-01 1.013030898191010E-03 9.971264987796741E-01 1.000887479047529E+00 -4.126079649220724E+02 8.910458764379490E+02 -5.551281736112691E+02 7.903955789045912E+02 3.911659318070787E+02 1.484610735968696E+02 -8.168644318884020E+00 2.582327148020183E+02 1.567978451453851E+02 -6.147931802821901E+02 8.931982580704855E+02 -4.683784024531294E+02 2.472138656332747E-01 -1.529347767472656E+00 -5.246991777435819E-02 -8.272048482241391E-02 -3.120601885347591E+01 
9.559199696062429E-01 -1.363293457184739E-01 -2.242760644366601E-04 9.970092693758184E-01 9.975467313657465E-01 8.264792396586531E-01 -2.864198843660766E-01 1.914067005979144E-04 9.977698649403793E-01 9.991266427401405E-01 1.045263889280828E+00 -3.892784672811245E-01 5.241930678739529E-04 9.979177353984999E-01 9.997341376978728E-01 9.315024209695997E-01 -4.173090607748157E-01 2.835546554130508E-04 9.981089412424056E-01 1.000138323850644E+00 -4.125114085607283E+02 8.914315296591581E+02 -5.545363140994084E+02 7.908708756382822E+02 3.911236669496594E+02 1.487488471543786E+02 -8.058807266419109E+00 2.583476891708454E+02 1.572344992058950E+02 -6.151020063563940E+02 8.929751104917220E+02 -4.681991637857228E+02 1.499735390928096E-01 -1.729456038157113E+00 -4.968613463101148E-03 -8.254236748689789E-02 -3.049045355679779E+01 
7.817295045427635E-01 -3.912068268121937E-01 -3.403870834911826E-04 9.971257522783625E-01 9.982048881442096E-01 8.401410931733884E-01 -5.314162066315299E-01 2.453436625321629E-04 9.977207049383771E-01 9.996223832296880E-01 5.881227708177463E-01 -5.740553725996386E-01 2.766934803357778E-04 9.982436526705214E-01 1.000392409193757E+00 6.893282180601975E-01 -4.647290933872575E-01 2.943453935618638E-04 9.982958310534331E-01 1.000196022727087E+00 -4.127298563365903E+02 8.913578290241497E+02 -5.546704359271042E+02 7.906007463081393E+02 3.914459746396829E+02 1.488994262742789E+02 -7.904040298767144E+00 2.585558075204270E+02 1.574363005791086E+02 -6.147442048848203E+02 8.932250548508079E+02 -4.678200782068855E+02 3.883752865185985E-01 -1.302895589134097E+00 2.152806290849271E-02 -1.122846088034104E-01 -3.987176235541187E+01 
1.268358892256852E+00 -3.596115848621860E-01 5.657814074326313E-04 9.968455798756969E-01 9.983542239994885E-01 9.261791768039472E-01 -5.187349279992663E-01 5.574194951376827E-04 9.974742962750833E-01 9.993489236042300E-01 1.122144865858828E+00 -7.020648239551770E-01 8.778515765696813E-04 9.976733657596026E-01 1.000383579669637E+00 1.071134954181187E+00 -5.764337276827145E-01 9.478866210213884E-04 9.977534304635844E-01 1.000591534053872E+00 -4.123136224338208E+02 8.913577450736954E+02 -5.549484802055708E+02 7.908441372895300E+02 3.912580513358699E+02 1.486149465045267E+02 -7.905182177310666E+00 2.585190238477436E+02 1.569207656403194E+02 -6.145729631005478E+02 8.929538061355585E+02 -4.681432131863463E+02 7.694370100906500E-02 -1.800818407647464E+00 1.360781428193236E-04 -7.754976045433074E-03 -3.786032274172132E+01 
7.015185659056333E-01 -8.889390934063599E-01 9.004478905227176E-04 9.963708202128432E-01 9.984824400092743E-01 4.818366389305036E-01 -8.824405891805343E-01 4.812458702160363E-04 9.977850323479848E-01 9.989857779019213E-01 4.459396630319583E-01 -1.027197739480709E+00 8.819331301526138E-04 9.982252249443089E-01 9.997498086072654E-01 6.129814355405518E-01 -1.054595335900673E+00 1.408550237952820E-03 9.977337201483326E-01 1.000063679880108E+00 -4.118447424435413E+02 8.921983514088472E+02 -5.540111464627158E+02 7.920468580150024E+02 3.916459179972739E+02 1.491722004525902E+02 -7.600620182036177E+00 2.590531458711159E+02 1.573322827889668E+02 -6.144887084419258E+02 8.928915684377027E+02 -4.681553196498608E+02 2.236368963665541E-01 -1.647931246916156E+00 6.746434313595205E-02 2.909509008634278E-02 -4.376692654080631E+01 
1.031011412900638E+00 -1.997409689829711E-01 -8.539872408428893E-05 9.973854031603495E-01 9.971512546275427E-01 9.892804073746254E-01 -4.361515408856401E-01 5.066841221749466E-04 9.969024055710214E-01 9.990735016144228E-01 9.875640012975513E-01 -4.131872489993700E-01 4.865454289194053E-04 9.979360544621555E-01 9.994405999389323E-01 8.550259906006806E-01 -3.853663198425956E-01 5.086129918226196E-04 9.976113877018068E-01 9.996801519027084E-01 -4.127066126684354E+02 8.915490887147203E+02 -5.549264999743543E+02 7.912625498703283E+02 3.911799118449312E+02 1.488942264292631E+02 -7.942024611301669E+00 2.585277425999512E+02 1.573322708498123E+02 -6.153328053148566E+02 8.930653228854744E+02 -4.684940485399466E+02 2.516064965121250E-01 -1.517907771759219E+00 -2.693786130023090E-02 -9.658016773872219E-02 -3.617524115111119E+01 
