  0.6518584E-01  0.1742655E+28  0.3491547E+28  0.6155411E+28  0.1299247E+29  0.2643516E+29  0.5359208E+29  0.9268346E+29  0.1517635E+30  0.2333471E+30  0.3427726E+30  0.4887436E+30  0.6813975E+30  0.9337234E+30  0.1270265E+31
  0.7061942E-01  0.4833323E+28  0.9218347E+28  0.1757245E+29  0.2986398E+29  0.5306267E+29  0.9256052E+29  0.1444040E+30  0.2193415E+30  0.3203505E+30  0.4536843E+30  0.6304037E+30  0.8633349E+30  0.1168178E+31  0.1575188E+31
  0.7605300E-01  0.8277230E+28  0.1530816E+29  0.2921041E+29  0.4611869E+29  0.7666253E+29  0.1246285E+30  0.1865511E+30  0.2742437E+30  0.3913578E+30  0.5450273E+30  0.7480803E+30  0.1015173E+31  0.1365080E+31  0.1832907E+31
  0.8148659E-01  0.1053905E+29  0.1912062E+29  0.3489466E+29  0.5578427E+29  0.9048468E+29  0.1439295E+30  0.2145648E+30  0.3132420E+30  0.4443346E+30  0.6158881E+30  0.8419410E+30  0.1138229E+31  0.1526981E+31  0.2047403E+31
  0.8692017E-01  0.1185972E+29  0.2144033E+29  0.3840869E+29  0.6193249E+29  0.9951211E+29  0.1569960E+30  0.2343959E+30  0.3422317E+30  0.4857049E+30  0.6736208E+30  0.9208360E+30  0.1244553E+31  0.1669641E+31  0.2238684E+31
  0.9235375E-01  0.1288600E+29  0.2330464E+29  0.4127326E+29  0.6703848E+29  0.1071365E+30  0.1682562E+30  0.2519086E+30  0.3684694E+30  0.5240232E+30  0.7281001E+30  0.9962437E+30  0.1347269E+31  0.1808490E+31  0.2425682E+31
  0.9778734E-01  0.1332931E+29  0.2427927E+29  0.4295253E+29  0.7031017E+29  0.1124440E+30  0.1765073E+30  0.2652459E+30  0.3892612E+30  0.5556722E+30  0.7743423E+30  0.1062114E+31  0.1439361E+31  0.1934704E+31  0.2597941E+31
  0.1032209E+00  0.1354650E+29  0.2490234E+29  0.4416189E+29  0.7284625E+29  0.1168180E+30  0.1835403E+30  0.2768935E+30  0.4078570E+30  0.5846620E+30  0.8173536E+30  0.1124337E+31  0.1527544E+31  0.2056424E+31  0.2765190E+31
  0.1086545E+00  0.1357463E+29  0.2522218E+29  0.4495076E+29  0.7476227E+29  0.1203748E+30  0.1895213E+30  0.2871003E+30  0.4245437E+30  0.6111539E+30  0.8574180E+30  0.1183071E+31  0.1611515E+31  0.2173524E+31  0.2927026E+31
  0.1140881E+00  0.1333621E+29  0.2510617E+29  0.4513157E+29  0.7576526E+29  0.1227209E+30  0.1939457E+30  0.2951472E+30  0.4383238E+30  0.6337548E+30  0.8927877E+30  0.1236096E+31  0.1688390E+31  0.2282594E+31  0.3079154E+31
  0.1195217E+00  0.1311279E+29  0.2499605E+29  0.4530464E+29  0.7673411E+29  0.1250004E+30  0.1982603E+30  0.3030295E+30  0.4518789E+30  0.6560819E+30  0.9278694E+30  0.1288866E+31  0.1765099E+31  0.2391680E+31  0.3231561E+31
  0.1249553E+00  0.1269252E+29  0.2454539E+29  0.4496511E+29  0.7693954E+29  0.1262657E+30  0.2012475E+30  0.3090891E+30  0.4628733E+30  0.6749419E+30  0.9585613E+30  0.1336148E+31  0.1835187E+31  0.2492757E+31  0.3374611E+31
  0.1303888E+00  0.1223568E+29  0.2400948E+29  0.4447666E+29  0.7689412E+29  0.1271707E+30  0.2037378E+30  0.3144403E+30  0.4728529E+30  0.6924132E+30  0.9874882E+30  0.1381240E+31  0.1902670E+31  0.2590759E+31  0.3514170E+31
  0.1358224E+00  0.1181295E+29  0.2350645E+29  0.4401314E+29  0.7685057E+29  0.1280448E+30  0.2061553E+30  0.3196601E+30  0.4826272E+30  0.7095959E+30  0.1016054E+31  0.1425919E+31  0.1969727E+31  0.2688376E+31  0.3653450E+31
  0.1412560E+00  0.1128387E+29  0.2279836E+29  0.4321419E+29  0.7629660E+29  0.1281899E+30  0.2076322E+30  0.3236070E+30  0.4907643E+30  0.7245599E+30  0.1041605E+31  0.1467024E+31  0.2032520E+31  0.2781103E+31  0.3787662E+31
  0.1466896E+00  0.1074961E+29  0.2205419E+29  0.4233084E+29  0.7558175E+29  0.1280737E+30  0.2087421E+30  0.3270255E+30  0.4981870E+30  0.7385304E+30  0.1065796E+31  0.1506498E+31  0.2093375E+31  0.2871635E+31  0.3919641E+31
  0.1521232E+00  0.1025872E+29  0.2136008E+29  0.4149671E+29  0.7489923E+29  0.1279618E+30  0.2098173E+30  0.3303539E+30  0.5054458E+30  0.7522475E+30  0.1089639E+31  0.1545541E+31  0.2153739E+31  0.2961661E+31  0.4051168E+31
  0.1575568E+00  0.9763078E+28  0.2063267E+29  0.4057757E+29  0.7404251E+29  0.1275764E+30  0.2104928E+30  0.3331214E+30  0.5118876E+30  0.7648641E+30  0.1112023E+31  0.1582659E+31  0.2211803E+31  0.3048961E+31  0.4179187E+31
  0.1629903E+00  0.9222728E+28  0.1979837E+29  0.3944871E+29  0.7281075E+29  0.1266379E+30  0.2103915E+30  0.3348314E+30  0.5168114E+30  0.7754575E+30  0.1131721E+31  0.1616183E+31  0.2265523E+31  0.3131006E+31  0.4300194E+31
  0.1684239E+00  0.8728568E+28  0.1902354E+29  0.3838675E+29  0.7163888E+29  0.1257367E+30  0.2102935E+30  0.3364937E+30  0.5216188E+30  0.7858429E+30  0.1151106E+31  0.1649282E+31  0.2318722E+31  0.3212460E+31  0.4420565E+31
  0.1738575E+00  0.8275344E+28  0.1830222E+29  0.3738576E+29  0.7052220E+29  0.1248703E+30  0.2101987E+30  0.3381110E+30  0.5263161E+30  0.7960312E+30  0.1170191E+31  0.1681977E+31  0.2371422E+31  0.3293346E+31  0.4540324E+31
  0.1792911E+00  0.7817624E+28  0.1755006E+29  0.3630271E+29  0.6924150E+29  0.1237153E+30  0.2096857E+30  0.3391582E+30  0.5302301E+30  0.8050687E+30  0.1187715E+31  0.1712701E+31  0.2421694E+31  0.3371425E+31  0.4657143E+31
  0.1847247E+00  0.7349528E+28  0.1675514E+29  0.3511484E+29  0.6775742E+29  0.1222075E+30  0.2086635E+30  0.3395147E+30  0.5331986E+30  0.8127155E+30  0.1203346E+31  0.1741029E+31  0.2468991E+31  0.3446044E+31  0.4770329E+31
  0.1901583E+00  0.6921840E+28  0.1601773E+29  0.3399861E+29  0.6634681E+29  0.1207610E+30  0.2076757E+30  0.3398612E+30  0.5360970E+30  0.8202101E+30  0.1218721E+31  0.1768983E+31  0.2515802E+31  0.3520081E+31  0.4882865E+31
  0.1955918E+00  0.6530062E+28  0.1533221E+29  0.3294785E+29  0.6500409E+29  0.1193717E+30  0.2067202E+30  0.3401982E+30  0.5389288E+30  0.8275597E+30  0.1233851E+31  0.1796580E+31  0.2562143E+31  0.3593555E+31  0.4994773E+31
  0.2010254E+00  0.6167635E+28  0.1468812E+29  0.3194683E+29  0.6370627E+29  0.1180084E+30  0.2057571E+30  0.3404735E+30  0.5416302E+30  0.8346843E+30  0.1248631E+31  0.1823683E+31  0.2607848E+31  0.3666267E+31  0.5105807E+31
  0.2064590E+00  0.5776980E+28  0.1396716E+29  0.3077685E+29  0.6206774E+29  0.1160814E+30  0.2039630E+30  0.3395369E+30  0.5427369E+30  0.8396839E+30  0.1260553E+31  0.1846998E+31  0.2648820E+31  0.3733357E+31  0.5210007E+31
  0.2118926E+00  0.5420275E+28  0.1329896E+29  0.2967846E+29  0.6051230E+29  0.1142347E+30  0.2022305E+30  0.3386272E+30  0.5438170E+30  0.8445825E+30  0.1272274E+31  0.1869994E+31  0.2689346E+31  0.3799884E+31  0.5313545E+31
  0.2173262E+00  0.5093809E+28  0.1267847E+29  0.2864563E+29  0.5903377E+29  0.1124630E+30  0.2005561E+30  0.3377429E+30  0.5448719E+30  0.8493845E+30  0.1283802E+31  0.1892683E+31  0.2729444E+31  0.3865867E+31  0.5416440E+31
  0.2227598E+00  0.4794356E+28  0.1210119E+29  0.2767293E+29  0.5762656E+29  0.1107616E+30  0.1989364E+30  0.3368826E+30  0.5459027E+30  0.8540942E+30  0.1295147E+31  0.1915076E+31  0.2769126E+31  0.3931324E+31  0.5518714E+31
  0.2281933E+00  0.4517562E+28  0.1155976E+29  0.2674868E+29  0.5627357E+29  0.1091061E+30  0.1973386E+30  0.3360056E+30  0.5468566E+30  0.8586477E+30  0.1306224E+31  0.1937065E+31  0.2808252E+31  0.3996082E+31  0.5620166E+31
  0.2336269E+00  0.4224007E+28  0.1096735E+29  0.2569911E+29  0.5466913E+29  0.1069909E+30  0.1950043E+30  0.3340981E+30  0.5463472E+30  0.8612909E+30  0.1314658E+31  0.1955526E+31  0.2842732E+31  0.4055187E+31  0.5715099E+31
  0.2390605E+00  0.3955634E+28  0.1041789E+29  0.2471346E+29  0.5314576E+29  0.1049640E+30  0.1927503E+30  0.3322450E+30  0.5458499E+30  0.8638812E+30  0.1322951E+31  0.1973733E+31  0.2876828E+31  0.4113776E+31  0.5809398E+31
  0.2444941E+00  0.3709780E+28  0.9907398E+28  0.2378650E+29  0.5169767E+29  0.1030197E+30  0.1905722E+30  0.3304434E+30  0.5453642E+30  0.8664208E+30  0.1331108E+31  0.1991694E+31  0.2910554E+31  0.4171868E+31  0.5903081E+31
  0.2499277E+00  0.3484118E+28  0.9432331E+28  0.2291356E+29  0.5031958E+29  0.1011530E+30  0.1884657E+30  0.3286908E+30  0.5448897E+30  0.8689118E+30  0.1339134E+31  0.2009419E+31  0.2943920E+31  0.4229475E+31  0.5996166E+31
  0.2553613E+00  0.3276603E+28  0.8989540E+28  0.2209042E+29  0.4900670E+29  0.9935920E+29  0.1864271E+30  0.3269849E+30  0.5444257E+30  0.8713562E+30  0.1347035E+31  0.2026915E+31  0.2976939E+31  0.4286614E+31  0.6088670E+31
  0.2607948E+00  0.3076132E+28  0.8553460E+28  0.2126413E+29  0.4765695E+29  0.9746734E+29  0.1841951E+30  0.3249653E+30  0.5435154E+30  0.8731212E+30  0.1353975E+31  0.2043090E+31  0.3008384E+31  0.4341646E+31  0.6178872E+31
  0.2662284E+00  0.2875594E+28  0.8106979E+28  0.2039763E+29  0.4619588E+29  0.9534788E+29  0.1815653E+30  0.3223422E+30  0.5417840E+30  0.8736794E+30  0.1359248E+31  0.2057009E+31  0.3037194E+31  0.4393140E+31  0.6265255E+31
  0.2716620E+00  0.2691794E+28  0.7692131E+28  0.1958290E+29  0.4480777E+29  0.9331596E+29  0.1790251E+30  0.3197926E+30  0.5400929E+30  0.8742266E+30  0.1364435E+31  0.2070739E+31  0.3065689E+31  0.4444185E+31  0.6351064E+31
  0.2770956E+00  0.2523040E+28  0.7306108E+28  0.1881590E+29  0.4348765E+29  0.9136630E+29  0.1765696E+30  0.3173131E+30  0.5384404E+30  0.8747633E+30  0.1369539E+31  0.2084285E+31  0.3093878E+31  0.4494796E+31  0.6436314E+31
  0.2825292E+00  0.2367841E+28  0.6946399E+28  0.1809297E+29  0.4223094E+29  0.8949407E+29  0.1741946E+30  0.3149004E+30  0.5368249E+30  0.8752900E+30  0.1374562E+31  0.2097655E+31  0.3121773E+31  0.4544983E+31  0.6521019E+31
  0.2879628E+00  0.2224877E+28  0.6610755E+28  0.1741081E+29  0.4103346E+29  0.8769478E+29  0.1718958E+30  0.3125515E+30  0.5352449E+30  0.8758069E+30  0.1379507E+31  0.2110853E+31  0.3149380E+31  0.4594758E+31  0.6605194E+31
  0.2933963E+00  0.2092981E+28  0.6297157E+28  0.1676641E+29  0.3989138E+29  0.8596430E+29  0.1696695E+30  0.3102635E+30  0.5336989E+30  0.8763144E+30  0.1384377E+31  0.2123885E+31  0.3176708E+31  0.4644133E+31  0.6688852E+31
  0.2988299E+00  0.1956946E+28  0.5965973E+28  0.1606769E+29  0.3861853E+29  0.8394738E+29  0.1669277E+30  0.3071640E+30  0.5309344E+30  0.8752082E+30  0.1387060E+31  0.2133991E+31  0.3199707E+31  0.4688316E+31  0.6766124E+31
  0.3042635E+00  0.1830633E+28  0.5654094E+28  0.1540125E+29  0.3739029E+29  0.8197818E+29  0.1642203E+30  0.3040635E+30  0.5281077E+30  0.8739611E+30  0.1389485E+31  0.2143681E+31  0.3222040E+31  0.4731622E+31  0.6842272E+31
  0.3096971E+00  0.1714497E+28  0.5363615E+28  0.1477353E+29  0.3622182E+29  0.8008881E+29  0.1616036E+30  0.3010483E+30  0.5253457E+30  0.8727378E+30  0.1391872E+31  0.2153242E+31  0.3244130E+31  0.4774550E+31  0.6917905E+31
  0.3151307E+00  0.1607560E+28  0.5092728E+28  0.1418166E+29  0.3510926E+29  0.7827473E+29  0.1590731E+30  0.2981146E+30  0.5226458E+30  0.8715375E+30  0.1394221E+31  0.2162679E+31  0.3265983E+31  0.4817111E+31  0.6993037E+31
  0.3205643E+00  0.1508953E+28  0.4839809E+28  0.1362301E+29  0.3404902E+29  0.7653171E+29  0.1566244E+30  0.2952590E+30  0.5200056E+30  0.8703593E+30  0.1396534E+31  0.2171994E+31  0.3287606E+31  0.4859314E+31  0.7067681E+31
  0.3259978E+00  0.1417903E+28  0.4603390E+28  0.1309522E+29  0.3303782E+29  0.7485583E+29  0.1542536E+30  0.2924780E+30  0.5174228E+30  0.8692025E+30  0.1398811E+31  0.2181192E+31  0.3309004E+31  0.4901168E+31  0.7141846E+31
  0.3314314E+00  0.1333718E+28  0.4382146E+28  0.1259610E+29  0.3207264E+29  0.7324345E+29  0.1519570E+30  0.2897686E+30  0.5148952E+30  0.8680663E+30  0.1401055E+31  0.2190276E+31  0.3330185E+31  0.4942682E+31  0.7215544E+31
  0.3368650E+00  0.1250388E+28  0.4159132E+28  0.1208325E+29  0.3105740E+29  0.7150704E+29  0.1493984E+30  0.2865813E+30  0.5116732E+30  0.8658975E+30  0.1401854E+31  0.2197295E+31  0.3348706E+31  0.4980759E+31  0.7284715E+31
  0.3422986E+00  0.1170152E+28  0.3940944E+28  0.1157350E+29  0.3003039E+29  0.6972037E+29  0.1467076E+30  0.2831236E+30  0.5080336E+30  0.8630776E+30  0.1401711E+31  0.2202934E+31  0.3365410E+31  0.5016451E+31  0.7350720E+31
  0.3477322E+00  0.1096210E+28  0.3737373E+28  0.1109279E+29  0.2905273E+29  0.6800543E+29  0.1441065E+30  0.2797612E+30  0.5044765E+30  0.8603110E+30  0.1401570E+31  0.2208498E+31  0.3381933E+31  0.5051831E+31  0.7416270E+31
  0.3531658E+00  0.1027980E+28  0.3547233E+28  0.1063903E+29  0.2812132E+29  0.6635830E+29  0.1415908E+30  0.2764899E+30  0.5009989E+30  0.8575961E+30  0.1401431E+31  0.2213990E+31  0.3398278E+31  0.5086906E+31  0.7481375E+31
  0.3585993E+00  0.9649428E+27  0.3369451E+28  0.1021035E+29  0.2723332E+29  0.6477530E+29  0.1391565E+30  0.2733059E+30  0.4975979E+30  0.8549309E+30  0.1401295E+31  0.2219411E+31  0.3414451E+31  0.5121684E+31  0.7546044E+31
  0.3640329E+00  0.9066337E+27  0.3203056E+28  0.9805005E+28  0.2638608E+29  0.6325304E+29  0.1367996E+30  0.2702057E+30  0.4942706E+30  0.8523140E+30  0.1401160E+31  0.2224763E+31  0.3430457E+31  0.5156171E+31  0.7610287E+31
  0.3694665E+00  0.8526351E+27  0.3047163E+28  0.9421404E+28  0.2557718E+29  0.6178831E+29  0.1345167E+30  0.2671858E+30  0.4910143E+30  0.8497436E+30  0.1401028E+31  0.2230049E+31  0.3446298E+31  0.5190374E+31  0.7674113E+31
  0.3749001E+00  0.8025718E+27  0.2900970E+28  0.9058086E+28  0.2480435E+29  0.6037815E+29  0.1323044E+30  0.2642430E+30  0.4878265E+30  0.8472184E+30  0.1400898E+31  0.2235270E+31  0.3461980E+31  0.5224300E+31  0.7737530E+31
  0.3803337E+00  0.7546233E+27  0.2759024E+28  0.8700627E+28  0.2403415E+29  0.5895153E+29  0.1300300E+30  0.2611612E+30  0.4843683E+30  0.8442810E+30  0.1400149E+31  0.2239605E+31  0.3476358E+31  0.5256495E+31  0.7798803E+31
  0.3857673E+00  0.7066486E+27  0.2614577E+28  0.8330388E+28  0.2322171E+29  0.5741021E+29  0.1275050E+30  0.2576274E+30  0.4801400E+30  0.8402495E+30  0.1397850E+31  0.2241806E+31  0.3487684E+31  0.5284723E+31  0.7855242E+31
  0.3912009E+00  0.6623321E+27  0.2479557E+28  0.7980756E+28  0.2244753E+29  0.5592991E+29  0.1250634E+30  0.2541899E+30  0.4760071E+30  0.8362931E+30  0.1395586E+31  0.2243978E+31  0.3498887E+31  0.5312705E+31  0.7911291E+31
  0.3966344E+00  0.6213497E+27  0.2353230E+28  0.7650322E+28  0.2170931E+29  0.5450742E+29  0.1227013E+30  0.2508447E+30  0.4719660E+30  0.8324096E+30  0.1393357E+31  0.2246123E+31  0.3509971E+31  0.5340446E+31  0.7966958E+31
  0.4020680E+00  0.5834100E+27  0.2234928E+28  0.7337790E+28  0.2100493E+29  0.5313972E+29  0.1204150E+30  0.2475882E+30  0.4680135E+30  0.8285966E+30  0.1391162E+31  0.2248240E+31  0.3520938E+31  0.5367951E+31  0.8022252E+31
  0.4075016E+00  0.5482503E+27  0.2124044E+28  0.7041968E+28  0.2033240E+29  0.5182403E+29  0.1182011E+30  0.2444168E+30  0.4641465E+30  0.8248519E+30  0.1389000E+31  0.2250331E+31  0.3531792E+31  0.5395226E+31  0.8077180E+31
  0.4129352E+00  0.5156340E+27  0.2020023E+28  0.6761756E+28  0.1968989E+29  0.5055769E+29  0.1160565E+30  0.2413273E+30  0.4603620E+30  0.8211734E+30  0.1386870E+31  0.2252396E+31  0.3542535E+31  0.5422275E+31  0.8131749E+31
  0.4183688E+00  0.4853470E+27  0.1922357E+28  0.6496141E+28  0.1907569E+29  0.4933825E+29  0.1139781E+30  0.2383164E+30  0.4566573E+30  0.8175591E+30  0.1384771E+31  0.2254436E+31  0.3553170E+31  0.5449104E+31  0.8185966E+31
  0.4238024E+00  0.4571960E+27  0.1830584E+28  0.6244189E+28  0.1848820E+29  0.4816340E+29  0.1119630E+30  0.2353812E+30  0.4530296E+30  0.8140070E+30  0.1382702E+31  0.2256451E+31  0.3563698E+31  0.5475717E+31  0.8239838E+31
  0.4292359E+00  0.4310058E+27  0.1744278E+28  0.6005034E+28  0.1792596E+29  0.4703096E+29  0.1100085E+30  0.2325189E+30  0.4494764E+30  0.8105153E+30  0.1380662E+31  0.2258443E+31  0.3574124E+31  0.5502118E+31  0.8293371E+31
  0.4346695E+00  0.4044486E+27  0.1655173E+28  0.5753815E+28  0.1732276E+29  0.4579068E+29  0.1078052E+30  0.2291584E+30  0.4450907E+30  0.8057450E+30  0.1376817E+31  0.2257811E+31  0.3581095E+31  0.5523616E+31  0.8340680E+31
  0.4401031E+00  0.3794975E+27  0.1570429E+28  0.5512293E+28  0.1673681E+29  0.4457448E+29  0.1056238E+30  0.2257964E+30  0.4406561E+30  0.8008455E+30  0.1372733E+31  0.2256766E+31  0.3587448E+31  0.5544163E+31  0.8386703E+31
  0.4455367E+00  0.3563640E+27  0.1490985E+28  0.5283688E+28  0.1617751E+29  0.4340492E+29  0.1035125E+30  0.2225241E+30  0.4363193E+30  0.7960354E+30  0.1368710E+31  0.2255733E+31  0.3593734E+31  0.5564532E+31  0.8432410E+31
  0.4509703E+00  0.3348960E+27  0.1416451E+28  0.5067165E+28  0.1564335E+29  0.4227967E+29  0.1014682E+30  0.2193380E+30  0.4320769E+30  0.7913120E+30  0.1364748E+31  0.2254714E+31  0.3599954E+31  0.5584728E+31  0.8477809E+31
  0.4564039E+00  0.3149555E+27  0.1346470E+28  0.4861950E+28  0.1513291E+29  0.4119655E+29  0.9948805E+29  0.2162348E+30  0.4279259E+30  0.7866726E+30  0.1360845E+31  0.2253707E+31  0.3606110E+31  0.5604755E+31  0.8522903E+31
  0.4618374E+00  0.2964176E+27  0.1280714E+28  0.4667330E+28  0.1464487E+29  0.4015351E+29  0.9756930E+29  0.2132116E+30  0.4238631E+30  0.7821149E+30  0.1356999E+31  0.2252713E+31  0.3612204E+31  0.5624615E+31  0.8567699E+31
  0.4672710E+00  0.2791688E+27  0.1218883E+28  0.4482642E+28  0.1417801E+29  0.3914862E+29  0.9570936E+29  0.2102652E+30  0.4198858E+30  0.7776365E+30  0.1353208E+31  0.2251730E+31  0.3618237E+31  0.5644311E+31  0.8612203E+31
  0.4727046E+00  0.2631061E+27  0.1160701E+28  0.4307272E+28  0.1373117E+29  0.3818006E+29  0.9390576E+29  0.2073929E+30  0.4159911E+30  0.7732350E+30  0.1349472E+31  0.2250760E+31  0.3624210E+31  0.5663848E+31  0.8656419E+31
  0.4781382E+00  0.2481355E+27  0.1105915E+28  0.4140651E+28  0.1330329E+29  0.3724613E+29  0.9215619E+29  0.2045919E+30  0.4121765E+30  0.7689083E+30  0.1345789E+31  0.2249801E+31  0.3630124E+31  0.5683228E+31  0.8700353E+31
  0.4835718E+00  0.2341718E+27  0.1054290E+28  0.3982250E+28  0.1289335E+29  0.3634521E+29  0.9045844E+29  0.2018599E+30  0.4084394E+30  0.7646543E+30  0.1342157E+31  0.2248853E+31  0.3635981E+31  0.5702454E+31  0.8744010E+31
  0.4890054E+00  0.2209390E+27  0.1004831E+28  0.3828968E+28  0.1249294E+29  0.3545686E+29  0.8876911E+29  0.1991131E+30  0.4046396E+30  0.7602577E+30  0.1338271E+31  0.2247516E+31  0.3641211E+31  0.5720781E+31  0.8786404E+31
  0.4944389E+00  0.2075236E+27  0.9539612E+27  0.3668860E+28  0.1206790E+29  0.3449426E+29  0.8689814E+29  0.1959767E+30  0.4001377E+30  0.7547236E+30  0.1332710E+31  0.2243910E+31  0.3643124E+31  0.5734672E+31  0.8822846E+31
  0.4998725E+00  0.1950562E+27  0.9061806E+27  0.3517089E+28  0.1166173E+29  0.3356789E+29  0.8508641E+29  0.1929233E+30  0.3957344E+30  0.7492896E+30  0.1327231E+31  0.2240348E+31  0.3645017E+31  0.5748445E+31  0.8859039E+31
  0.5053061E+00  0.1834607E+27  0.8612716E+27  0.3373137E+28  0.1127341E+29  0.3267602E+29  0.8333144E+29  0.1899496E+30  0.3914262E+30  0.7439528E+30  0.1321835E+31  0.2236832E+31  0.3646891E+31  0.5762101E+31  0.8894986E+31
  0.5107397E+00  0.1726677E+27  0.8190333E+27  0.3236523E+28  0.1090196E+29  0.3181700E+29  0.8163086E+29  0.1870529E+30  0.3872104E+30  0.7387105E+30  0.1316517E+31  0.2233358E+31  0.3648746E+31  0.5775643E+31  0.8930692E+31
  0.5161733E+00  0.1626139E+27  0.7792810E+27  0.3106800E+28  0.1054649E+29  0.3098931E+29  0.7998243E+29  0.1842303E+30  0.3830838E+30  0.7335601E+30  0.1311277E+31  0.2229926E+31  0.3650582E+31  0.5789073E+31  0.8966162E+31
  0.5216069E+00  0.1532418E+27  0.7418446E+27  0.2983555E+28  0.1020616E+29  0.3019147E+29  0.7838403E+29  0.1814792E+30  0.3790437E+30  0.7284989E+30  0.1306112E+31  0.2226535E+31  0.3652399E+31  0.5802393E+31  0.9001399E+31
  0.5270404E+00  0.1444986E+27  0.7065669E+27  0.2866402E+28  0.9880162E+28  0.2942213E+29  0.7683365E+29  0.1787970E+30  0.3750875E+30  0.7235246E+30  0.1301021E+31  0.2223185E+31  0.3654199E+31  0.5815606E+31  0.9036407E+31
  0.5324740E+00  0.1363365E+27  0.6733033E+27  0.2754980E+28  0.9567765E+28  0.2867999E+29  0.7532937E+29  0.1761814E+30  0.3712125E+30  0.7186348E+30  0.1296002E+31  0.2219873E+31  0.3655981E+31  0.5828712E+31  0.9071190E+31
  0.5379076E+00  0.1287113E+27  0.6419198E+27  0.2648955E+28  0.9268268E+28  0.2796382E+29  0.7386937E+29  0.1736300E+30  0.3674162E+30  0.7138271E+30  0.1291052E+31  0.2216601E+31  0.3657746E+31  0.5841715E+31  0.9105752E+31
  0.5433412E+00  0.1215829E+27  0.6122929E+27  0.2548015E+28  0.8981016E+28  0.2727246E+29  0.7245191E+29  0.1711407E+30  0.3636964E+30  0.7090994E+30  0.1286171E+31  0.2213366E+31  0.3659494E+31  0.5854615E+31  0.9140096E+31
  0.5487748E+00  0.1149145E+27  0.5843080E+27  0.2451870E+28  0.8705394E+28  0.2660482E+29  0.7107536E+29  0.1687113E+30  0.3600507E+30  0.7044496E+30  0.1281357E+31  0.2210167E+31  0.3661225E+31  0.5867415E+31  0.9174225E+31
  0.5542084E+00  0.1086712E+27  0.5578551E+27  0.2360231E+28  0.8440774E+28  0.2595974E+29  0.6973782E+29  0.1663391E+30  0.3564756E+30  0.6998737E+30  0.1276605E+31  0.2207001E+31  0.3662934E+31  0.5880109E+31  0.9208134E+31
