    0.458891958799438626E+01   -0.833283724855544916E+00    0.591672693171402670E+02   -0.132522146218186037E+03    0.887929304927355334E+00    0.686243024950659919E+00    0.573097955013137872E+00    0.117780931707881154E+01    0.204759359688569065E+00    0.111521075795071045E+01    0.652272492098300738E+00    0.680989099628305672E+00    0.682602957202569360E+00   -0.915582632039519062E+01   -0.454905356010226392E+01   -0.498034260083157410E+01   -0.507974041730688874E+01   -0.356207762223416502E+01   -0.409883895521252484E+01   -0.335738324998382520E+01   -0.449463700214036965E+01   -0.725928498185613602E+01   -0.712962019070768527E+01    0.449663628606736587E+01   -0.146598787706053568E+01    0.147429470388294158E+04
    0.458891854601795668E+01   -0.833280832652669390E+00    0.941349450819217282E+02   -0.201188889720121949E+03    0.726082647350061006E+00    0.629910782385944890E+00    0.524123509206344540E+00    0.108710223510140480E+01   -0.768796649110486507E+00    0.111716026183811890E+01   -0.767909338294403554E+00    0.291780389011262686E+00   -0.145765578204639312E+00   -0.703716273413719762E+01   -0.697706767815280848E+01   -0.816259972454185245E+01   -0.638340635165040649E+01   -0.389175645617407096E+01   -0.486590575749880472E+01   -0.346379834134920372E+01   -0.819329932152199802E+01   -0.907618077718394645E+01   -0.700277718771014879E+01    0.479515035224800990E+01   -0.142571975372605242E+01    0.147432552998856409E+04
    0.458891786336453222E+01   -0.833279763456049150E+00    0.541679868609314781E+02   -0.118963055552576066E+03    0.779343254590855627E+00    0.988183184280345905E+00    0.938375022591668939E+00    0.989685703748367951E+00    0.355978299149737110E+00    0.116333540424450144E+01    0.344304472321756316E+00    0.878192895017125830E+00    0.127786619290060743E+00   -0.647027323424147305E+01   -0.609208166262781425E+01   -0.362791867441810556E+01   -0.546240322205369644E+01   -0.336299229953310608E+01   -0.975853508922243229E+01   -0.331491776640241831E+01   -0.517300865054608217E+01   -0.735998536762678413E+01   -0.697755023558163501E+01    0.460317022738616011E+01   -0.149296603491382984E+01    0.147447852629008798E+04
    0.458891930990858299E+01   -0.833279248884460144E+00    0.524273992609477091E+02   -0.862581695713375893E+02    0.726361190218013153E+00    0.625284472609505482E+00    0.204675004327729892E+00    0.101783189412559238E+01    0.183573183101268578E+00    0.114074403057128926E+01    0.106280997030393287E+00    0.476990646443371746E+00   -0.507130502177501774E+00   -0.614018853028010891E+01   -0.689425908288946587E+01   -0.671000079000184435E+01   -0.534369444114278913E+01   -0.359427226093177143E+01   -0.467164171745177459E+01   -0.317123167304863163E+01   -0.617794556603716138E+01   -0.660968293141581587E+01   -0.729340832579379583E+01    0.453120694529652912E+01   -0.143944745351695458E+01    0.147452924248465115E+04
    0.458891727356709289E+01   -0.833281346328126338E+00    0.472055179062067509E+02   -0.175719860443144171E+03    0.783065018258548795E+00    0.475795658043993708E-01    0.493153700254247651E+00    0.911036426066750504E+00   -0.537080737601133618E+00    0.111139825063210562E+01    0.106606733351629623E+00    0.640289228096631247E+00   -0.592405179287023964E+00   -0.649075609602954273E+01   -0.408296872197217464E+01   -0.821547354605726454E+01   -0.374883303687208080E+01   -0.366808291539777276E+01   -0.777121267830240736E+01   -0.375674321043055937E+01   -0.874584874461163686E+01   -0.647750331961350412E+01   -0.709708253111250009E+01    0.471377817057456205E+01   -0.143093195063939871E+01    0.147465479362344763E+04
    0.458891811177912690E+01   -0.833282169815173557E+00    0.257569871119227400E+02   -0.144742138482729615E+03    0.733710807361432016E+00    0.730409945783244252E+00    0.195623429987404007E+00    0.851899102114100248E+00    0.452074044065924774E+00    0.118972378568810377E+01   -0.284817637621473940E+00    0.586338158359460015E+00   -0.861907390641363236E+00   -0.539870974835069894E+01   -0.968206089697417127E+01   -0.501407062847370533E+01   -0.672969870342806509E+01   -0.400672593031577939E+01   -0.751810487889808243E+01   -0.341787481423275885E+01   -0.458351482298744273E+01   -0.872583580045977847E+01   -0.692814683068039550E+01    0.498113373760891953E+01   -0.143373079400124537E+01    0.147468869795402793E+04
    0.458891730612707516E+01   -0.833278985689077767E+00    0.293669263187865681E+02   -0.175859336249914918E+03    0.672823451724770205E+00    0.903112780694661943E+00    0.125564464430450551E+00    0.115269863526092786E+01   -0.927841111172534094E+00    0.115564922441943185E+01   -0.284722685768511452E-01   -0.240525179260752453E+00    0.462061804377278618E+00   -0.395096490590401128E+01   -0.738925122952244440E+01   -0.495761535209300863E+01   -0.629112858996304602E+01   -0.387872538689428215E+01   -0.601215990022248192E+01   -0.360742939786686101E+01   -0.441699558404091785E+01   -0.654188388582699432E+01   -0.685509603660699263E+01    0.476452673395958293E+01   -0.148985170725795668E+01    0.147482589452239586E+04
    0.458891680856133455E+01   -0.833281539680510552E+00    0.578016441901957023E+02   -0.118413774081731390E+03    0.668947072370624785E+00    0.766086127254499649E+00   -0.815321733134883875E-01    0.983401029830034634E+00   -0.307308888821030024E+00    0.114181556866185474E+01   -0.242153558788798295E+00    0.919101438685189898E+00    0.284943038307444274E+00   -0.370123597682287642E+01   -0.902188828137736110E+01   -0.680298405827363339E+01   -0.845241659755312646E+01   -0.391801010239335401E+01   -0.580203573748756174E+01   -0.329701884437507786E+01   -0.571948523122430252E+01   -0.711544632692144496E+01   -0.726397741715592460E+01    0.484436533083575238E+01   -0.135305202817898684E+01    0.147484498289390717E+04
    0.458892077436874235E+01   -0.833279961136120906E+00    0.657164723535015582E+02   -0.121872399459139899E+03    0.826386392126591263E+00    0.257019541764137438E+00    0.322967820874776157E+00    0.111359642398310887E+01   -0.567773528018937546E+00    0.111319214556697066E+01    0.115037384711678259E+01    0.101180079453533756E+01   -0.696865229539975983E+00   -0.789917012183572265E+01   -0.852070098080714722E+01   -0.734364329640794899E+01   -0.841374329247481434E+01   -0.354453387624124971E+01   -0.952467209117300939E+01   -0.310843327893515120E+01   -0.577791109331297204E+01   -0.673033084497957113E+01   -0.688756093662328439E+01    0.481361496998055927E+01   -0.148956854302220343E+01    0.147488168524905041E+04
    0.458891893224704450E+01   -0.833280875446038238E+00    0.569829886770095300E+02   -0.207523055911125198E+03    0.779876043366081850E+00    0.583702238950590591E+00    0.682374717769527184E+00    0.119630759668972209E+01    0.111083771863027181E+01    0.119777411998290129E+01   -0.661717160124979609E+00    0.982774389570303386E+00    0.557048750890376532E+00   -0.692075344355897837E+01   -0.767893884897915768E+01   -0.917647448436380131E+01   -0.798526649183582382E+01   -0.584159235066745186E+01   -0.971179753903268406E+01   -0.365830442075601336E+01   -0.769472209320878253E+01   -0.861958842380542656E+01   -0.694756384488302636E+01    0.462320379330640385E+01   -0.149581519230232285E+01    0.147490679357585191E+04
    0.458891893806995377E+01   -0.833279883153673073E+00    0.420791751011458928E+02   -0.120517598366252287E+03    0.869776405785286810E+00    0.533166003511968523E+00    0.440968358166010432E+00    0.973697268654052150E+00   -0.637552566349946948E+00    0.115173466627116117E+01   -0.590967962057917795E-01    0.766114986283839006E+00    0.505472511163043370E+00   -0.726443161432524143E+01   -0.999361517406909172E+01   -0.546621169293226039E+01   -0.705087144943777311E+01   -0.389505778901525446E+01   -0.753800946233841884E+01   -0.361029542007636461E+01   -0.588307597998056497E+01   -0.954675372412911294E+01   -0.700169191713963013E+01    0.476234474337080460E+01   -0.141861114018322665E+01    0.147492262775836866E+04
    0.458891760048159991E+01   -0.833282852183123923E+00    0.539969896203646158E+02   -0.699968834144017933E+02    0.781368085552138325E+00    0.652393114838481392E+00    0.407233339279320372E+00    0.106496082154792449E+01   -0.574660459764754439E+00    0.900041520549828888E+00    0.107228479252421627E+00    0.287563224124608663E+00    0.326973385370860292E+00   -0.752544334236988632E+01   -0.673764903735255594E+01   -0.343911632385085042E+01   -0.860105700213224367E+01   -0.393193869380344996E+01   -0.383708396746928404E+01   -0.340104546720611189E+01   -0.375144066087578221E+01   -0.739072362253498572E+01   -0.710248022193855366E+01    0.476779193313124683E+01   -0.145798802639972536E+01    0.147501720930585066E+04
    0.458891893561212250E+01   -0.833282382123169185E+00    0.249408935074859528E+02   -0.106498592049210345E+03    0.881400444373073411E+00    0.419401175557439831E+00    0.759313672760827618E+00    0.115030711201510982E+01    0.809225945177478811E+00    0.118779872561022515E+01   -0.383849689258125903E+00    0.567568360824630469E+00    0.139072127383210287E+00   -0.546956453906954909E+01   -0.444152725078048860E+01   -0.387217776918158130E+01   -0.445501712312604603E+01   -0.390424409644944870E+01   -0.788861903921111018E+01   -0.369483327169741749E+01   -0.974090480800218295E+01   -0.663315952642428286E+01   -0.710554032256624879E+01    0.470113865914741780E+01   -0.145220560389975994E+01    0.147505954035429431E+04
    0.458891937641119441E+01   -0.833281076608317961E+00    0.616554532352396336E+02   -0.774093472661799069E+02    0.709390613614741428E+00    0.384972040747259436E+00   -0.578047493658150335E-01    0.102259349921275611E+01    0.795578918173297733E+00    0.118665249839752196E+01    0.298264700734190535E+00    0.104773685277840656E+01   -0.298227620195447130E+00   -0.493924815226962366E+01   -0.562060699490018845E+01   -0.426580640293826985E+01   -0.876231988690001451E+01   -0.376397655322456792E+01   -0.604677448605008649E+01   -0.307448202934007409E+01   -0.733613461160868052E+01   -0.580564143171431901E+01   -0.692761208722424904E+01    0.491895570622592970E+01   -0.145669108339570852E+01    0.147507076114697020E+04
    0.458891845441288027E+01   -0.833277338341125162E+00    0.206881615087349928E+02   -0.181790564429006906E+03    0.878633113707493862E+00    0.555438969713103470E+00   -0.381562400681262903E+00    0.112188809846417925E+01   -0.509812958826845852E+00    0.108532391846412324E+01   -0.214394904886833437E+00   -0.242973806669731229E+00    0.434880033128332455E+00   -0.512053294969333805E+01   -0.732957911783347793E+01   -0.387540906366707993E+01   -0.626740716483074145E+01   -0.365364994920340003E+01   -0.399046394982746566E+01   -0.347834966620730768E+01   -0.691822552387342693E+01   -0.977488931665032901E+01   -0.709426581931791045E+01    0.475522961249821030E+01   -0.145603920196659997E+01    0.147509272002388684E+04
    0.458891694619770441E+01   -0.833281665483425527E+00    0.486677852863897442E+02   -0.140160420066691131E+03    0.780060096847335460E+00    0.885548228952402816E+00   -0.772056919599616975E+00    0.993927156909776732E+00    0.174208278117414350E+00    0.114436924249327543E+01   -0.255577871645575661E+00    0.121767310535564777E+00   -0.541624050788421019E+00   -0.884803763705627233E+01   -0.594161358339397250E+01   -0.440223592974800315E+01   -0.424824291571910528E+01   -0.360140201531808746E+01   -0.497329163688791098E+01   -0.324362441241431476E+01   -0.594398329230775424E+01   -0.572529672853226312E+01   -0.733270295737135758E+01    0.475416377237604237E+01   -0.132559116044313852E+01    0.147515364970803830E+04
    0.458891968374744774E+01   -0.833278571188545092E+00    0.617937893353566778E+02   -0.438861889104093166E+02    0.109709760225901842E+00    0.570041892659579608E+00    0.631910344670816082E+00    0.942907819301627814E+00   -0.151143969124328148E+00    0.117644899668817482E+01   -0.194882369324476334E+00    0.103097099135672376E+01   -0.435840952560379358E+00   -0.363379453158986365E+01   -0.816259646557187857E+01   -0.833969283265263073E+01   -0.837900124893750586E+01   -0.389208247317716793E+01   -0.454650365201409912E+01   -0.434069839425540582E+01   -0.414220419037585419E+01   -0.681261640086523457E+01   -0.731835002149677472E+01    0.425695043723268007E+01   -0.142896168776772803E+01    0.147534201817854455E+04
    0.458891906535077521E+01   -0.833277548086337472E+00    0.259743877793258662E+02   -0.102293752024384560E+03    0.792530470508541640E+00    0.481791027137406402E+00    0.448791369188164202E+00    0.100002922211987721E+01   -0.653097226024189181E+00    0.114590370749035886E+01   -0.256391879886410656E+00    0.910361670109850474E+00   -0.563810964540597981E+00   -0.439567340982888322E+01   -0.824974112045752328E+01   -0.782984354324746157E+01   -0.577916785708726799E+01   -0.396886332307529166E+01   -0.828587776782072361E+01   -0.309600663635423956E+01   -0.598189575924198103E+01   -0.417183841431399571E+01   -0.697880937271220780E+01    0.495887144183195794E+01   -0.141477964775869625E+01    0.147535145327449982E+04
    0.458891842599864219E+01   -0.833282930637770591E+00    0.616935596052636583E+02   -0.975637671732371246E+02    0.801679631913373214E+00    0.885094012673306230E+00    0.100109698487216026E+01    0.106880992811301834E+01   -0.849899037221809150E+00    0.113302835624253584E+01   -0.852659689639875262E+00   -0.620219233975440876E+00    0.175272059232783439E+00   -0.973233404630200916E+01   -0.996053660770592764E+01   -0.872611952634615484E+01   -0.681480018619991323E+01   -0.361931584311935506E+01   -0.677804036288403644E+01   -0.330992391165122246E+01   -0.361631520433665887E+01   -0.358785217915390486E+01   -0.726920473812269741E+01    0.483201432700655698E+01   -0.133654404701115359E+01    0.147541422807319532E+04
    0.458891815126350000E+01   -0.833279996812209989E+00    0.351603389806035693E+02   -0.144669972431811345E+03    0.754754988263298232E+00    0.430099262320752018E+00    0.659176493808774300E+00    0.676163918487708182E+00   -0.812451902396639669E+00    0.118908648620746371E+01   -0.912277137188164389E-01    0.853028073611146853E+00    0.490015535083973219E+00   -0.775824065504399130E+01   -0.435276574316616927E+01   -0.730221728146574023E+01   -0.386038921495234000E+01   -0.440503768525056394E+01   -0.902013730314320661E+01   -0.325221778769518721E+01   -0.724724396987307973E+01   -0.388606972222696445E+01   -0.709619396396364532E+01    0.466345310181523409E+01   -0.140597840630509707E+01    0.147546419479933274E+04
    0.458891709180231633E+01   -0.833281191386448516E+00    0.432743326453792179E+02   -0.222084540725201578E+03    0.770370276453899550E+00    0.491984186154731384E+00    0.124310937804495314E+00    0.106516354847050332E+01   -0.995061032678375090E+00    0.118132275551320953E+01    0.100748328800415310E+01    0.308991469304389144E+00   -0.673963327850082283E+00   -0.826790137944927750E+01   -0.407937707950167461E+01   -0.961405452248280668E+01   -0.701528129750899687E+01   -0.344173757736253627E+01   -0.746697743809736458E+01   -0.360624728992238630E+01   -0.657583361453945336E+01   -0.881128737310183574E+01   -0.691895054142175070E+01    0.471406855942055003E+01   -0.146857882220496516E+01    0.147552530936783774E+04
    0.458891761502289874E+01   -0.833284067986036936E+00    0.376475504459895092E+02   -0.178103140376482429E+03    0.206845468546670741E+00    0.838640521326019517E-01    0.114700301185431730E+01    0.100046708204606771E+01   -0.398031334576756213E+00    0.119641606195561900E+01    0.835996514649454348E+00    0.974409394848424926E+00    0.732523082070242193E+00   -0.361669726404029390E+01   -0.418549647527665769E+01   -0.546966064402744845E+01   -0.833112020451848423E+01   -0.476985495857938080E+01   -0.540409114284401593E+01   -0.562048966302262087E+01   -0.506036271859060260E+01   -0.790806253723763319E+01   -0.706200415283814120E+01    0.443720380473120368E+01   -0.145982008358914772E+01    0.147552861142929419E+04
    0.458891763262377150E+01   -0.833281975699091348E+00    0.389927961827631862E+02   -0.419843827065832329E+02    0.361067628286914966E+00    0.592808701790354275E+00    0.981774111585435483E+00    0.102612764110425703E+01    0.274405726303723618E+00    0.119222527249710675E+01   -0.288970431204348843E+00    0.269409134581901855E+00   -0.650349960056023191E+00   -0.359160526101115885E+01   -0.682534747679808973E+01   -0.568091688486664470E+01   -0.487658048261023946E+01   -0.356718761139636165E+01   -0.777435934831018827E+01   -0.391984530401798192E+01   -0.536449070257100225E+01   -0.640903074534492223E+01   -0.726742408734937495E+01    0.448452531523672526E+01   -0.137506061613146580E+01    0.147559031392553288E+04
    0.458891953971559641E+01   -0.833283541023487118E+00    0.609292183795358824E+02   -0.154148477465263568E+03    0.690233118863385231E+00    0.374462496827148605E+00    0.558179029309667563E+00    0.109387901371804563E+01   -0.560726645164182469E+00    0.909079466528093239E+00   -0.436368347531048695E-01    0.447132991039951300E-01    0.565170140780702157E+00   -0.375581612964728961E+01   -0.803126154622853683E+01   -0.731866575029595090E+01   -0.601574709885421566E+01   -0.313201424246311078E+01   -0.385649781925649116E+01   -0.331932266469900394E+01   -0.751122221950374147E+01   -0.592817803591348458E+01   -0.691289230111674513E+01    0.472937863381700385E+01   -0.147618702200617458E+01    0.147561919563057063E+04
    0.458891756577542154E+01   -0.833278689520417948E+00    0.654265379627028096E+02   -0.193543296771258497E+03    0.836216034233633332E+00    0.584609823161273523E+00    0.769997622005053284E+00    0.112606434591474702E+01    0.108637657601543980E+00    0.111842513662077536E+01    0.574609007006855244E+00    0.758518582376749739E+00   -0.803454490050689918E+00   -0.842318009749032548E+01   -0.742550173200070862E+01   -0.995385094076868882E+01   -0.726398608711090432E+01   -0.354218538853507248E+01   -0.657516982902948133E+01   -0.323257048279372139E+01   -0.902126636112562785E+01   -0.713226441888652829E+01   -0.720392218223190106E+01    0.450015328070293830E+01   -0.146798556171991135E+01    0.147562545085440865E+04
    0.458891786370631927E+01   -0.833282278999793125E+00    0.366082560090550260E+02   -0.276454094072539078E+02    0.794201334033239226E+00    0.534038644244689165E+00    0.470674673486084716E+00    0.118440042740862950E+01    0.139911920222828723E+00    0.109843261544131288E+01    0.100536291813401935E+01    0.117322992312443697E+00    0.981657358574690386E+00   -0.484270539881353113E+01   -0.687642162401485901E+01   -0.808264352496344429E+01   -0.599140776695658506E+01   -0.373355699628135795E+01   -0.575092906005726778E+01   -0.335634357865041455E+01   -0.348679539350758372E+01   -0.897339614716172740E+01   -0.698493284193769881E+01    0.494581294799591387E+01   -0.140016697824770109E+01    0.147566902507503414E+04
    0.458891997842393362E+01   -0.833281702056356988E+00    0.358452004802101101E+02   -0.117659634293030024E+03    0.811657078158081413E+00    0.403689244139767478E+00    0.161436604090021030E+00    0.776681440117428901E+00   -0.422919750447863230E-01    0.115617524666302751E+01   -0.545303548724794251E+00    0.337530307700186771E+00   -0.839172153928483655E+00   -0.699464703349988692E+01   -0.672766915893887507E+01   -0.400990924952977323E+01   -0.401576663266480782E+01   -0.402715533464018538E+01   -0.961679160279262035E+01   -0.315956062827659689E+01   -0.331689874046251987E+01   -0.888435159452042633E+01   -0.729241794609480820E+01    0.470843419014556730E+01   -0.133003336628158242E+01    0.147567983845032086E+04
    0.458891894818949186E+01   -0.833279724333910066E+00    0.396793987519387201E+02   -0.165653058531839747E+03    0.780240666889308931E+00    0.377738253545257807E+00    0.239572084931389817E-01    0.994332574879698505E+00    0.112104222483775251E+01    0.982574987389555732E+00   -0.985417835222404115E-01    0.580858032473774433E-01    0.382673504776068985E+00   -0.579375391353163849E+01   -0.747528553704679855E+01   -0.785574636984356633E+01   -0.875108830526341386E+01   -0.330332703070934741E+01   -0.398736785072380417E+01   -0.310336670805929593E+01   -0.699367990968387243E+01   -0.957900007599522496E+01   -0.734428841365752838E+01    0.485623234694617700E+01   -0.129634797803921797E+01    0.147569211328176834E+04
    0.458891825306951517E+01   -0.833279055634113419E+00    0.235828207783641801E+02   -0.940331377441753489E+02    0.816729981050639209E+00    0.553339697332537739E+00    0.620366342847711083E+00    0.112500421096964187E+01    0.117185233351423301E+01    0.117171548720612195E+01    0.108829238856541899E+01    0.712126990886887024E+00   -0.454420937977359274E+00   -0.716479556657775341E+01   -0.997733238327068328E+01   -0.701412253293588783E+01   -0.588692809883240020E+01   -0.390632807965065876E+01   -0.538636894187022897E+01   -0.303856928871267762E+01   -0.905777806807519781E+01   -0.517229946425850340E+01   -0.690834657441926581E+01    0.494671785467572800E+01   -0.144044488862194719E+01    0.147574054216324407E+04
    0.458891712885577441E+01   -0.833283698965762043E+00    0.365375945691722563E+02   -0.169285159248327943E+03    0.814020255315521135E+00    0.531482011772448137E+00   -0.798817257085546739E-01    0.111338748541656063E+01   -0.154178809896648561E+00    0.108021758396994150E+01    0.557958634694769140E+00   -0.963622407637619194E+00    0.959118992028621831E+00   -0.566664663455649631E+01   -0.408716152517020603E+01   -0.468018572038977609E+01   -0.591052545145769059E+01   -0.387393850616545343E+01   -0.476683930929693922E+01   -0.342056713301486592E+01   -0.370089212056536443E+01   -0.421986231706648418E+01   -0.711249059974565334E+01    0.483344737825418314E+01   -0.139002686107846696E+01    0.147576031701294892E+04
    0.458891840841480114E+01   -0.833281905781976584E+00    0.412446472812838465E+02   -0.637920742349664920E+02    0.704811798614149332E+00    0.478037611761023884E+00    0.348891380821189978E+00    0.100227094006137074E+01   -0.345428996594049242E+00    0.115591993842110385E+01    0.115417269471207629E+01    0.579576176193998371E+00   -0.852632038070769149E+00   -0.670595630481942795E+01   -0.990676536033290667E+01   -0.764063448920224353E+01   -0.953578875384415170E+01   -0.376876682707731803E+01   -0.376266046576029911E+01   -0.316625923912092677E+01   -0.429102336011054497E+01   -0.885066880155394564E+01   -0.715918306299041340E+01    0.491088246420558505E+01   -0.138109895207895605E+01    0.147576141398464210E+04
    0.458891817199598329E+01   -0.833277993965426789E+00    0.482197485780925490E+02   -0.151639168044106952E+03    0.720186421686504818E+00    0.649700817180771439E+00    0.598359189258866886E+00    0.102219535815585072E+01   -0.805763495934460061E+00    0.111585900367567259E+01   -0.143109680018912111E+00    0.537508288405664780E+00   -0.745230791120121694E+00   -0.723898316671664510E+01   -0.664739351912468823E+01   -0.498290934486338966E+01   -0.645271017502682653E+01   -0.346886472959634773E+01   -0.987648041606880334E+01   -0.309914682330499947E+01   -0.517867141390281205E+01   -0.615902165415361935E+01   -0.704377558824997418E+01    0.463277102293298348E+01   -0.144781079055182982E+01    0.147580589248442652E+04
