5.000000000000000E-02 6.219941348973607E-03
5.995995995995997E-02 1.248770618125457E-02
6.991991991991992E-02 1.875547101353553E-02
7.987987987987988E-02 2.502323584581649E-02
8.983983983983984E-02 3.129100067809745E-02
9.979979979979980E-02 3.755876551037841E-02
1.097597597597598E-01 4.382653034265938E-02
1.197197197197197E-01 5.009429517494033E-02
1.296796796796797E-01 5.636206000722131E-02
1.396396396396397E-01 6.262982483950227E-02
1.495995995995996E-01 6.889758967178325E-02
1.595595595595596E-01 6.922328927167638E-02
1.695195195195195E-01 6.930010655817109E-02
1.794794794794795E-01 6.937692384466579E-02
1.894394394394394E-01 6.945374113116048E-02
1.993993993993994E-01 6.953055841765519E-02
2.093593593593593E-01 6.960737570414989E-02
2.193193193193193E-01 6.968419299064461E-02
2.292792792792793E-01 6.976101027713931E-02
2.392392392392392E-01 6.983782756363402E-02
2.491991991991992E-01 6.991464485012873E-02
2.591591591591592E-01 7.030840664711631E-02
2.691191191191191E-01 7.072987943955684E-02
2.790790790790791E-01 7.115135223199739E-02
2.890390390390390E-01 7.157282502443792E-02
2.989989989989990E-01 7.199429781687847E-02
3.089589589589589E-01 7.241577060931899E-02
3.189189189189189E-01 7.283724340175951E-02
3.288788788788788E-01 7.325871619420005E-02
3.388388388388388E-01 7.368018898664058E-02
3.487987987987988E-01 7.410166177908112E-02
3.587587587587587E-01 7.515859407794891E-02
3.687187187187187E-01 7.630267510912671E-02
3.786786786786787E-01 7.744675614030451E-02
3.886386386386386E-01 7.859083717148234E-02
3.985985985985986E-01 7.973491820266013E-02
4.085585585585585E-01 8.087899923383793E-02
4.185185185185185E-01 8.202308026501574E-02
4.284784784784785E-01 8.316716129619355E-02
4.384384384384384E-01 8.431124232737136E-02
4.483983983983984E-01 8.545532335854918E-02
4.583583583583583E-01 8.576577457222619E-02
4.683183183183183E-01 8.591648833584317E-02
4.782782782782782E-01 8.606720209946017E-02
4.882382382382382E-01 8.621791586307714E-02
4.981981981981982E-01 8.636862962669414E-02
5.081581581581581E-01 8.651934339031113E-02
5.181181181181181E-01 8.667005715392813E-02
5.280780780780781E-01 8.682077091754511E-02
5.380380380380381E-01 8.697148468116209E-02
5.479979979979980E-01 8.712219844477911E-02
5.579579579579580E-01 8.746661030531999E-02
5.679179179179179E-01 8.785975124684801E-02
5.778778778778779E-01 8.825289218837606E-02
5.878378378378378E-01 8.864603312990410E-02
5.977977977977978E-01 8.903917407143212E-02
6.077577577577578E-01 8.943231501296017E-02
6.177177177177178E-01 8.982545595448822E-02
6.276776776776777E-01 9.021859689601625E-02
6.376376376376377E-01 9.061173783754430E-02
6.475975975975976E-01 9.100487877907232E-02
6.575575575575576E-01 9.134261240712852E-02
6.675175175175175E-01 9.166273311434600E-02
6.774774774774776E-01 9.198285382156350E-02
6.874374374374375E-01 9.230297452878097E-02
6.973973973973974E-01 9.262309523599845E-02
7.073573573573574E-01 9.294321594321595E-02
7.173173173173173E-01 9.326333665043343E-02
7.272772772772773E-01 9.358345735765090E-02
7.372372372372372E-01 9.390357806486839E-02
7.471971971971972E-01 9.422369877208588E-02
7.571571571571571E-01 9.459335288367546E-02
7.671171171171172E-01 9.498240469208212E-02
7.770770770770771E-01 9.537145650048875E-02
7.870370370370371E-01 9.576050830889540E-02
7.969969969969970E-01 9.614956011730205E-02
8.069569569569570E-01 9.653861192570870E-02
8.169169169169169E-01 9.692766373411535E-02
8.268768768768769E-01 9.731671554252198E-02
8.368368368368369E-01 9.770576735092865E-02
8.467967967967969E-01 9.809481915933531E-02
8.567567567567568E-01 9.848387096774194E-02
8.667167167167167E-01 9.887292277614858E-02
8.766766766766767E-01 9.926197458455523E-02
8.866366366366366E-01 9.965102639296189E-02
8.965965965965966E-01 1.000400782013685E-01
9.065565565565565E-01 1.004291300097752E-01
9.165165165165166E-01 1.008181818181818E-01
9.264764764764765E-01 1.012072336265885E-01
9.364364364364365E-01 1.015962854349951E-01
9.463963963963964E-01 1.019853372434018E-01
9.563563563563564E-01 1.100974552264876E-01
9.663163163163163E-01 1.225880044267142E-01
9.762762762762763E-01 1.350785536269409E-01
9.862362362362362E-01 1.475691028271675E-01
9.961961961961963E-01 1.600596520273942E-01
1.006156156156156E+00 1.725502012276206E-01
1.016116116116116E+00 1.850407504278473E-01
1.026076076076076E+00 1.975312996280740E-01
1.036036036036036E+00 2.100218488283005E-01
1.045995995995996E+00 2.225123980285272E-01
1.055955955955956E+00 2.280180605825767E-01
1.065915915915916E+00 2.288280010215494E-01
1.075875875875876E+00 2.296379414605221E-01
1.085835835835836E+00 2.304478818994947E-01
1.095795795795796E+00 2.312578223384675E-01
1.105755755755756E+00 2.320677627774402E-01
1.115715715715716E+00 2.328777032164129E-01
1.125675675675676E+00 2.336876436553856E-01
1.135635635635636E+00 2.344975840943583E-01
1.145595595595596E+00 2.353075245333310E-01
1.155555555555556E+00 2.358563049853373E-01
1.165515515515515E+00 2.361980396819106E-01
1.175475475475475E+00 2.365397743784841E-01
1.185435435435436E+00 2.368815090750575E-01
1.195395395395395E+00 2.372232437716309E-01
1.205355355355355E+00 2.375649784682043E-01
1.215315315315315E+00 2.379067131647777E-01
1.225275275275275E+00 2.382484478613511E-01
1.235235235235235E+00 2.385901825579245E-01
1.245195195195195E+00 2.389319172544979E-01
1.255155155155155E+00 2.392092503060246E-01
1.265115115115115E+00 2.394265585233327E-01
1.275075075075075E+00 2.396438667406410E-01
1.285035035035035E+00 2.398611749579491E-01
1.294994994994995E+00 2.400784831752574E-01
1.304954954954955E+00 2.402957913925657E-01
1.314914914914915E+00 2.405130996098739E-01
1.324874874874875E+00 2.407304078271821E-01
1.334834834834835E+00 2.409477160444903E-01
1.344794794794795E+00 2.411650242617985E-01
1.354754754754755E+00 2.415319469029147E-01
1.364714714714715E+00 2.420626579658837E-01
1.374674674674675E+00 2.425933690288529E-01
1.384634634634635E+00 2.431240800918220E-01
1.394594594594595E+00 2.436547911547912E-01
1.404554554554555E+00 2.441855022177603E-01
1.414514514514515E+00 2.447162132807294E-01
1.424474474474474E+00 2.452469243436985E-01
1.434434434434434E+00 2.457776354066677E-01
1.444394394394394E+00 2.463083464696368E-01
1.454354354354354E+00 2.470067193293000E-01
1.464314314314314E+00 2.479209326628682E-01
1.474274274274274E+00 2.488351459964363E-01
