8.999972906253533E-01 -2.307250101311306E-01 -5.327829150098246E-04 9.972143061579869E-01 9.978643697187938E-01 9.346708667869498E-01 -4.706550600364113E-01 3.405999898500271E-04 9.974056784711629E-01 9.994996081284898E-01 8.778071981734028E-01 -5.566514814517203E-01 7.044328456098181E-04 9.976004105682760E-01 1.000278145583532E+00 1.014490926904320E+00 -4.692049449754301E-01 6.821016845938581E-04 9.974271102117914E-01 1.000418367495020E+00 -4.127040556759479E+02 8.911136334041461E+02 -5.547752153701349E+02 7.908110819753468E+02 3.917182890838649E+02 1.484731563189198E+02 -8.002154589204707E+00 2.583868419381712E+02 1.574245672354921E+02 -6.145915316511974E+02 8.931141064067939E+02 -4.681387587830715E+02 7.512666241073887E-02 -1.834152602705048E+00 1.194564821135800E-02 -2.094902383906065E-02 
8.659308976597198E-01 -1.032196947097119E+00 1.064750769758976E-03 9.963871340343020E-01 9.983096757616642E-01 5.104358777749590E-01 -1.079662527884295E+00 1.152290563197699E-03 9.976961005494115E-01 9.992565787467363E-01 5.085888812358204E-01 -1.146264240472204E+00 1.023781679284054E-03 9.979851760580760E-01 9.998126003205468E-01 6.039632251281779E-01 -1.165153759238079E+00 1.196498782461061E-03 9.975279963527818E-01 1.000243671388568E+00 -4.118000540825361E+02 8.922964606977979E+02 -5.538225533437303E+02 7.918180572793968E+02 3.914619484420093E+02 1.492837626318503E+02 -7.547341953912072E+00 2.591221690987676E+02 1.572812193825300E+02 -6.143782855250984E+02 8.930620307907217E+02 -4.683248760911488E+02 1.684163988930754E-01 -1.683147572696744E+00 6.067441749831709E-02 4.196394348182987E-02 
6.964470530743435E-01 -1.125186564005836E+00 7.041353792097629E-04 9.964365375453674E-01 9.988368244216024E-01 6.586390460963989E-01 -1.219210817913655E+00 8.931162320507818E-04 9.968939329257008E-01 1.000021549506851E+00 5.861281920481057E-01 -1.173690072548676E+00 5.327613672600560E-04 9.980325679356783E-01 1.000390632602447E+00 6.465308721416203E-01 -1.259501870277997E+00 6.236737362706027E-04 9.976193287686508E-01 1.000780757174883E+00 -4.120582808352805E+02 8.917894748140351E+02 -5.544460105578303E+02 7.911964244217996E+02 3.916288385537803E+02 1.492981173832316E+02 -7.676603297182586E+00 2.590429220075428E+02 1.574412417860873E+02 -6.139458398147435E+02 8.935836146046973E+02 -4.673692327195814E+02 3.217694205222166E-01 -1.446745284407059E+00 4.517797167090987E-02 2.076236450535709E-02 
1.316653795530753E+00 -1.735467147378387E-01 1.260121176140434E-04 9.973863200184719E-01 9.969757611008533E-01 1.045170011542788E+00 -1.447383294385196E-01 7.431469354885983E-04 9.973995205543396E-01 9.983274302995331E-01 1.061698819477767E+00 -2.742996090711836E-01 6.709407134850194E-04 9.981753112303757E-01 9.988446054707492E-01 1.117323317867251E+00 -2.655126460027981E-01 9.756430102635019E-04 9.981768476340674E-01 9.991710019664236E-01 -4.125452719262652E+02 8.923143669380652E+02 -5.547323701245040E+02 7.916756484941307E+02 3.913065457139975E+02 1.484853607487564E+02 -8.084570749831384E+00 2.585051264754184E+02 1.568649846752710E+02 -6.158525408953507E+02 8.927000509089921E+02 -4.691065906726234E+02 2.187300455742197E-01 -1.593865261661885E+00 -2.979536457840209E-02 -8.853573525025667E-02 
1.028811602678207E+00 -1.605594147391889E-01 -3.312881776542516E-04 9.970091148723922E-01 9.980052947058056E-01 1.297135306368912E+00 -5.271332450374733E-01 8.431800010279188E-04 9.966186804772097E-01 1.000153125809195E+00 1.058863422647748E+00 -4.612116195261420E-01 5.813544692368925E-04 9.972016519407212E-01 1.000468082162075E+00 1.099816710650937E+00 -3.941019337339400E-01 6.056119869621927E-04 9.976636429369179E-01 1.000579141888718E+00 -4.128612059684507E+02 8.908535213965657E+02 -5.553347052848106E+02 7.905027674654765E+02 3.915353663990166E+02 1.484465729732241E+02 -8.145225686317785E+00 2.583437951375171E+02 1.569788590509723E+02 -6.146413442439433E+02 8.932611899548854E+02 -4.679515198183443E+02 3.562611363190219E-01 -1.314093708748040E+00 -4.714203080018421E-02 -1.167714452673705E-01 
1.100892507593987E+00 -4.662528237386594E-01 3.755130565605073E-04 9.959679013023611E-01 9.985787203266921E-01 9.138025748982455E-01 -5.998938258109338E-01 7.598665717883334E-04 9.969986591280450E-01 1.000200293332676E+00 9.295876210903001E-01 -6.736879249313728E-01 7.075221889233847E-04 9.972786106349759E-01 1.000532339410303E+00 8.629865015066113E-01 -6.330113373611062E-01 7.677719502962371E-04 9.976070132171360E-01 1.000868668022810E+00 -4.127904957779180E+02 8.911169736286300E+02 -5.548280653705260E+02 7.906275789742724E+02 3.917546105587647E+02 1.486167898414240E+02 -7.976196491403648E+00 2.585386444501087E+02 1.573054185191921E+02 -6.143068952863613E+02 8.932424341073003E+02 -4.679357396824723E+02 3.027277671794802E-01 -1.526701607344107E+00 -2.343400946277577E-02 -5.576421424331214E-02 
6.398650364056984E-01 -6.204774664861705E-01 -2.159393910452211E-04 9.969837380519662E-01 9.978618569553779E-01 8.091832611121895E-01 -9.057338878648059E-01 4.687761700134875E-04 9.973827734171735E-01 9.993325129465493E-01 8.575921038535959E-01 -9.687341826108482E-01 5.060560243294496E-04 9.974399819889499E-01 9.998115859400913E-01 8.639469192204948E-01 -8.937013912342648E-01 4.613592907752694E-04 9.976734295614258E-01 1.000034856772419E+00 -4.126129928016910E+02 8.920435018745787E+02 -5.548255731335082E+02 7.913025349367274E+02 3.916044779776577E+02 1.493002174071999E+02 -7.891161640279337E+00 2.588407296296140E+02 1.575166069128001E+02 -6.146357438391657E+02 8.932333879026014E+02 -4.678752068909428E+02 1.573150985688603E-01 -1.738241497963976E+00 2.174287721859359E-02 2.258900995125017E-02 
6.811390548670880E-01 -4.180658036829724E-01 3.044221544742482E-04 9.964643582502428E-01 9.987278607722354E-01 7.676639546143944E-01 -5.735413997724641E-01 -2.119715524231941E-05 9.979171003567988E-01 9.991588208707120E-01 8.155175159937493E-01 -5.431125278803709E-01 6.344057433795684E-04 9.975735540941524E-01 1.000169228395967E+00 8.143512638265931E-01 -6.759170474968258E-01 2.827873123310502E-04 9.978414313286437E-01 1.000349557007169E+00 -4.126442542104942E+02 8.915723494310382E+02 -5.548746378419850E+02 7.907886079688517E+02 3.913604432020872E+02 1.489059340768588E+02 -7.914867972914656E+00 2.585762229050079E+02 1.575597249898238E+02 -6.147547604330488E+02 8.932975597233943E+02 -4.678580792158596E+02 9.792493956766651E-02 -1.856264479541090E+00 5.365484497908114E-02 4.596454259019202E-03 
1.229004941467068E+00 -1.673828918642496E-01 -1.073907781097031E-04 9.961533227563980E-01 9.983888569342332E-01 8.859315212809316E-01 -2.645556927968469E-01 -8.219111077073472E-05 9.974837410678375E-01 9.993640811568407E-01 1.040378414085866E+00 -3.418373866905404E-01 3.096642966259580E-04 9.975890442667684E-01 1.000195443981366E+00 9.027091625084080E-01 -4.957791421131807E-01 2.445557089978703E-04 9.979791549739015E-01 1.000586196652162E+00 -4.127306289044956E+02 8.910386558337054E+02 -5.550501776465750E+02 7.901979237182405E+02 3.912443418629861E+02 1.487962122290918E+02 -8.027279130607138E+00 2.582749862756875E+02 1.572825045340021E+02 -6.148878416401340E+02 8.933657948857038E+02 -4.679303290087722E+02 1.900860725329210E-01 -1.614628201615226E+00 5.180691660843336E-03 -7.485152189733091E-02 
1.551633701703027E+00 -3.564138298446627E-01 5.911104561672955E-04 9.961827416199959E-01 9.990142781234811E-01 1.341118652388687E+00 -4.610109002709786E-01 1.098227881248343E-03 9.968043081557830E-01 1.000139915923455E+00 1.449449476627532E+00 -4.194594247684655E-01 1.358746795017869E-03 9.968669574858444E-01 1.000965617447807E+00 1.248423144835599E+00 -4.878171588909986E-01 1.580963082813712E-03 9.974669053901297E-01 1.001044172708829E+00 -4.128190736792974E+02 8.908738881949578E+02 -5.550618137670166E+02 7.904988823908069E+02 3.911865251815900E+02 1.480436714223761E+02 -8.172852150168554E+00 2.582654242656003E+02 1.565133561223915E+02 -6.146528169004624E+02 8.930536488807360E+02 -4.683374343612177E+02 3.051591694438155E-01 -1.448107653351296E+00 -9.467123956348208E-02 -9.275417546517001E-02 
1.142287894838193E+00 -6.257372334942821E-01 3.889316607346100E-04 9.965552706975830E-01 9.976363576864218E-01 9.142839537080444E-01 -6.601469095310410E-01 7.607416997694587E-04 9.973796083731654E-01 9.989893573141295E-01 1.032979231595451E+00 -7.589535685411499E-01 1.001346785373193E-03 9.973745453407220E-01 9.997333860226900E-01 8.372023625182140E-01 -7.338823357027165E-01 8.904543695127756E-04 9.973731600312742E-01 1.000147249047605E+00 -4.125088607356004E+02 8.922155462301570E+02 -5.548695712412700E+02 7.916563707690148E+02 3.915245568625579E+02 1.489583706658120E+02 -7.915190927600205E+00 2.587544152749124E+02 1.570231152572287E+02 -6.148539402728157E+02 8.930219290963072E+02 -4.683386828914633E+02 1.157036995473203E-01 -1.800479544076234E+00 5.633694913458614E-03 1.268223776049100E-02 
1.041402452335851E+00 -2.371725625526062E-01 -1.621018142792548E-05 9.975046632926164E-01 9.976027536420741E-01 8.681773473812426E-01 -2.964912432578956E-01 5.131615903166544E-04 9.972062016793743E-01 9.989928027202922E-01 8.254484005650657E-01 -4.850801217018017E-01 6.303644281803265E-04 9.981244340389195E-01 9.996776796721878E-01 9.315515715017604E-01 -3.849078814718221E-01 6.777357465397087E-04 9.977248180776933E-01 9.998423112938553E-01 -4.124491915345205E+02 8.916310937931473E+02 -5.546945238999737E+02 7.912861451215937E+02 3.912933496837745E+02 1.485252096166761E+02 -7.956558774304135E+00 2.584827745796209E+02 1.571836501370007E+02 -6.152018681985405E+02 8.928289126897074E+02 -4.683485341820723E+02 2.081866374482486E-01 -1.683005443933066E+00 -8.020640992781169E-03 -6.864457872686790E-02 
9.454746364703575E-01 -6.235063320957305E-01 -6.280282411177550E-05 9.969799035615446E-01 9.976824020152285E-01 6.640524539493550E-01 -7.340701742075615E-01 4.649497927893421E-04 9.974647298104005E-01 9.994927176254367E-01 8.843282116232924E-01 -8.652397032641744E-01 7.596661251626118E-04 9.974586264370646E-01 1.000052353480827E+00 7.818322504732607E-01 -8.524604614728777E-01 5.123138539494569E-04 9.980431431650971E-01 1.000317290695147E+00 -4.125896694305102E+02 8.917747995514118E+02 -5.547087938337747E+02 7.912104759388919E+02 3.913827562085471E+02 1.492383443172146E+02 -7.952874595168002E+00 2.587413306503537E+02 1.573391688364795E+02 -6.144825998081873E+02 8.932358499802463E+02 -4.678784543904371E+02 1.490756962408883E-01 -1.637330225350973E+00 1.359346054017129E-02 -1.780072783686970E-03 
9.844512886485575E-01 9.669731097824985E-03 -7.661352330757406E-04 9.975209539463006E-01 9.972834519248895E-01 8.224565487594686E-01 -2.355493794561930E-01 -2.026432514778087E-04 9.981734311919875E-01 9.988545345062628E-01 8.742403442887605E-01 -2.976378618740982E-01 2.843126380231814E-05 9.981276309424696E-01 9.993904332590482E-01 9.421118303848439E-01 -3.406130297149372E-01 4.823462955610175E-04 9.980107919684247E-01 9.999549853595325E-01 -4.126723201679556E+02 8.914708411811198E+02 -5.547728770960404E+02 7.906931944715567E+02 3.911066816261881E+02 1.487812034764781E+02 -7.916323806699164E+00 2.584189105340820E+02 1.574700749279214E+02 -6.153150296096990E+02 8.928888621329710E+02 -4.681590756894871E+02 3.181251838527810E-01 -1.393442263131319E+00 -1.607469319847086E-02 -1.493031843596894E-01 
8.370780500378905E-01 -4.542085789526196E-02 -2.697477021623361E-04 9.970835872251520E-01 9.973485440685685E-01 8.388469795288260E-01 -3.138504381689157E-01 4.678945816583487E-04 9.976270543290207E-01 9.988987099447392E-01 8.857755981671230E-01 -3.953438119530404E-01 5.799591799982280E-04 9.979177789193880E-01 9.995617126292973E-01 7.678116710087850E-01 -3.432528763293504E-01 6.943296161798081E-04 9.982120772793242E-01 9.999144018165637E-01 -4.121561227576794E+02 8.916390289720877E+02 -5.546016466097019E+02 7.911283106563508E+02 3.914453283491405E+02 1.485787494352421E+02 -7.949972323971717E+00 2.584731271287927E+02 1.572173434680625E+02 -6.152977208405908E+02 8.930222861762236E+02 -4.686107443975048E+02 2.545644229386353E-01 -1.603800367105365E+00 2.608032434501202E-02 -8.423141985958818E-02 
1.298489536895433E+00 -6.423198962457010E-01 1.291449850678589E-03 9.961536014533983E-01 9.987775346468828E-01 9.240081800479205E-01 -7.177111829355316E-01 1.472517026298608E-03 9.972614892210241E-01 9.996962650012450E-01 9.866273568166679E-01 -6.611874357267442E-01 1.685855445943767E-03 9.975584992815114E-01 1.000276207882246E+00 9.875813446504524E-01 -7.356347239737365E-01 1.622639313618096E-03 9.969333993419622E-01 1.000564606126345E+00 -4.118266185619112E+02 8.918823344629735E+02 -5.542370981761994E+02 7.913525243130124E+02 3.914717621165223E+02 1.481092452220837E+02 -7.778584932681566E+00 2.586323295556309E+02 1.567603610630707E+02 -6.145199942624332E+02 8.928525860230973E+02 -4.687364543697456E+02 2.186881369113141E-01 -1.592803258112315E+00 -1.919089770550681E-02 -3.192299341659987E-02 
1.225081983611954E+00 -1.775027535807768E-01 9.198905528099669E-05 9.973717269209764E-01 9.985721633353477E-01 8.393653040479969E-01 -4.391056392649998E-01 2.289672236296338E-04 9.973544771725170E-01 9.998532280956917E-01 1.040130044497011E+00 -4.519070483820249E-01 5.219230175692381E-04 9.976490065691209E-01 1.000383323944241E+00 8.755572002773723E-01 -4.515746133551058E-01 2.163257564675992E-04 9.982874700639853E-01 1.000741716788926E+00 -4.127935402264094E+02 8.909322234382093E+02 -5.550729631544493E+02 7.904316673063959E+02 3.908029290246233E+02 1.487398559969903E+02 -8.085318993211063E+00 2.583236924098684E+02 1.573330053895720E+02 -6.146139721390117E+02 8.931190970142508E+02 -4.680089856985247E+02 1.409777061366026E-01 -1.794431207793540E+00 1.137833417564303E-02 -3.983139175279093E-02 
8.017477317975028E-01 -3.760728939906620E-01 6.020949536336502E-04 9.966343789080170E-01 9.973267239695656E-01 5.453726171373627E-01 -5.786196143668416E-01 6.854848201943532E-04 9.981581684654063E-01 9.983561118242458E-01 6.344525317822738E-01 -5.696148352231108E-01 6.507858726393527E-04 9.985143404043999E-01 9.990032968379640E-01 7.578421917725905E-01 -6.287952441912548E-01 2.906753058888781E-04 9.991519096940723E-01 9.991618942689910E-01 -4.115876371961163E+02 8.924573549855033E+02 -5.541423058746321E+02 7.918983515333530E+02 3.909328212278472E+02 1.490106907775423E+02 -7.904474867600553E+00 2.588452122721715E+02 1.573165448079980E+02 -6.153930212853406E+02 8.927820266478485E+02 -4.685562871345330E+02 1.314673945805921E-01 -1.823671965340422E+00 5.683653432524606E-02 -1.710779315499050E-02 
1.169809038575702E+00 -3.946650833256697E-01 3.420606454558942E-04 9.963306743128931E-01 9.975769993245851E-01 1.093788301925726E+00 -3.564179929685897E-01 8.469942435444691E-04 9.968645011371714E-01 9.991106515785758E-01 1.058705944563728E+00 -4.879028777656607E-01 6.234516418460935E-04 9.978131936205734E-01 9.995716404154483E-01 9.747031158585227E-01 -4.728011857879773E-01 9.875184679154876E-04 9.971987715989298E-01 1.000095148289925E+00 -4.126238392470385E+02 8.917798171671809E+02 -5.550776455914258E+02 7.911707129289206E+02 3.915069532290690E+02 1.484671136879712E+02 -8.098923225861084E+00 2.584964131034832E+02 1.571182570572800E+02 -6.150803533991889E+02 8.930280887010259E+02 -4.684747581089723E+02 1.478025499443669E-01 -1.741526038494324E+00 -2.191805924750560E-02 -4.788917132590825E-02 
7.587066784278551E-01 -5.846882897823185E-01 1.466419378186757E-04 9.966313493984166E-01 9.979372070050411E-01 7.535267528994538E-01 -5.678442580601620E-01 3.700311623481244E-04 9.974684511817241E-01 9.996167809284768E-01 5.561002745774120E-01 -7.645315052949592E-01 4.115212483003533E-04 9.978737441932727E-01 1.000006597008476E+00 8.350666021050046E-01 -6.910351044507358E-01 6.464834832130132E-04 9.978968012914168E-01 1.000288851873823E+00 -4.125768711490852E+02 8.915231012704035E+02 -5.543793300816859E+02 7.909287254307278E+02 3.915103836279940E+02 1.490900582220130E+02 -7.935003373842068E+00 2.586514279930815E+02 1.574224059217544E+02 -6.147297563887611E+02 8.933742751484708E+02 -4.678149965477879E+02 2.468185714615057E-01 -1.574412824359442E+00 2.020612638384324E-02 -2.725711074167209E-02 
9.876684494988911E-01 -4.097364743313444E-01 1.592334414640770E-04 9.972215717924164E-01 9.985265374918957E-01 7.220378793314191E-01 -4.818222350988179E-01 1.228554437956441E-04 9.975742190024937E-01 9.997953623630026E-01 1.044032351126464E+00 -6.147896197137491E-01 4.686075335393123E-04 9.973404246578509E-01 1.000324721002606E+00 9.142632778395999E-01 -6.895185139494135E-01 2.858445810953919E-04 9.980714709273169E-01 1.000796006973271E+00 -4.125795581118628E+02 8.911364245379176E+02 -5.549035669336334E+02 7.905244961577547E+02 3.911567449134781E+02 1.491414734029450E+02 -7.971148415948584E+00 2.584737644227847E+02 1.574181985987300E+02 -6.142979471002174E+02 8.933059413973363E+02 -4.676158117945677E+02 7.505571196211061E-02 -1.758648611757381E+00 4.653315697739753E-03 -4.050751075158048E-02 
8.004730194639404E-01 -1.116262236330264E+00 6.308603325248619E-04 9.967552870717524E-01 9.979123672880853E-01 5.574892375899465E-01 -1.158157677328332E+00 8.872248560898716E-04 9.968706057399099E-01 9.994276710767652E-01 5.756717438985584E-01 -1.089334398296070E+00 6.328451478661551E-04 9.976926413478688E-01 9.997425705284914E-01 6.210240723964575E-01 -1.117532883819127E+00 4.864055685474007E-04 9.977561294764986E-01 9.995493932624298E-01 -4.121312519608119E+02 8.924651773344189E+02 -5.546091313422985E+02 7.918074031461269E+02 3.917638337711009E+02 1.493267594181015E+02 -7.558690567650268E+00 2.591419886243697E+02 1.576153789007342E+02 -6.144433338480582E+02 8.933442894456369E+02 -4.677207885965889E+02 7.720492701682909E-02 -1.851482545232111E+00 5.197025858278433E-02 6.709307305225473E-02 
1.049371703806079E+00 2.765948427622800E-02 4.098962863252853E-05 9.969841966493673E-01 9.979519000972679E-01 1.143523389803601E+00 -1.631156458318657E-01 6.572639828200754E-04 9.972024091298857E-01 9.997892578519222E-01 1.093178862114443E+00 -1.352162295096950E-01 4.650249380461246E-04 9.978497321546603E-01 9.998429774202793E-01 1.100302244849620E+00 -1.550494118170289E-01 4.021598167391346E-04 9.983325609599567E-01 1.000565385208103E+00 -4.127032166207916E+02 8.909458464449795E+02 -5.549696421972956E+02 7.905209454335586E+02 3.912435860342657E+02 1.484695274060624E+02 -8.146585910388653E+00 2.581031686112553E+02 1.571590560990205E+02 -6.151770048008708E+02 8.929137719253580E+02 -4.684062115703153E+02 1.484754575599141E-01 -1.766501617203699E+00 -2.001720313173013E-02 -1.038615864750764E-01 
9.312560984778628E-01 -1.542805503612571E-01 1.188577540065895E-04 9.966774374980922E-01 9.979845408907410E-01 1.051479488790590E+00 -5.091186676052230E-01 8.012110177528296E-04 9.971648274244749E-01 9.996700155773737E-01 9.867613142330099E-01 -5.837527186255389E-01 9.657096099209143E-04 9.973656682119271E-01 1.000406225881197E+00 1.029530409476056E+00 -6.225327197144385E-01 7.551832290186054E-04 9.978079622608260E-01 1.000342841421594E+00 -4.125839280940724E+02 8.914644692449984E+02 -5.551516140036057E+02 7.909717422164911E+02 3.909821186065209E+02 1.487700809477148E+02 -8.047454849411849E+00 2.584402904182168E+02 1.570108238305848E+02 -6.147888629862733E+02 8.931268102036254E+02 -4.681424413266869E+02 2.677842096338191E-02 -1.848151477247479E+00 4.397385704077827E-03 -1.592263684861085E-02 
